TimeStamp,NYA_DCS_G6710A_CoolantTemp_LB,NYA_DCS_G6710A_OilTemp,CLUSTER,OVER_BY,HEALTH
2022-01-19 14:00:00+07:00,175.97,177.25,1,0.0,100.0
2022-01-19 15:00:00+07:00,174.6,176.41,1,0.0,100.0
2022-01-19 16:00:00+07:00,177.4,178.18,1,0.0,100.0
2022-01-19 17:00:00+07:00,175.09,176.65,1,0.0,100.0
2022-01-19 18:00:00+07:00,177.86,178.41,1,0.0,100.0
2022-01-19 19:00:00+07:00,177.19,178.08,1,0.0,100.0
2022-01-19 20:00:00+07:00,178.82,179.53,1,0.0,100.0
2022-01-19 21:00:00+07:00,176.25,177.45,1,0.0,100.0
2022-01-19 22:00:00+07:00,174.05,175.14,1,0.0,100.0
2022-01-19 23:00:00+07:00,174.2,175.94,1,0.0,100.0
2022-01-20 00:00:00+07:00,175.3,176.52,1,0.0,100.0
2022-01-20 01:00:00+07:00,176.0,177.3,1,0.0,100.0
2022-01-20 02:00:00+07:00,178.07,178.92,1,0.0,100.0
2022-01-20 03:00:00+07:00,180.91,181.11,1,0.0,100.0
2022-01-20 04:00:00+07:00,181.03,181.35,1,0.0,100.0
2022-01-20 05:00:00+07:00,181.3,181.76,1,0.0,100.0
2022-01-20 06:00:00+07:00,180.58,181.23,1,0.0,100.0
2022-01-20 07:00:00+07:00,179.75,180.53,1,0.0,100.0
2022-01-20 08:00:00+07:00,180.9,181.55,1,0.0,100.0
2022-01-20 09:00:00+07:00,182.17,182.69,1,0.0,100.0
2022-01-20 10:00:00+07:00,183.31,183.4,1,0.0,100.0
2022-01-20 11:00:00+07:00,184.34,184.15,1,0.0,100.0
2022-01-20 12:00:00+07:00,182.28,182.61,1,0.0,100.0
2022-01-20 14:00:00+07:00,179.0,179.97,1,0.0,100.0
2022-01-20 15:00:00+07:00,178.67,179.34,1,0.0,100.0
2022-01-20 16:00:00+07:00,178.48,178.88,1,0.0,100.0
2022-01-20 19:00:00+07:00,181.0,181.27,1,0.0,100.0
2022-01-20 20:00:00+07:00,182.96,183.11,1,0.0,100.0
2022-01-20 21:00:00+07:00,181.3,181.5,1,0.0,100.0
2022-01-20 22:00:00+07:00,182.25,182.5,1,0.0,100.0
2022-01-20 23:00:00+07:00,181.04,181.65,1,0.0,100.0
2022-01-21 00:00:00+07:00,181.62,182.1,1,0.0,100.0
2022-01-21 01:00:00+07:00,179.15,179.8,1,0.0,100.0
2022-01-21 02:00:00+07:00,178.47,179.54,1,0.0,100.0
2022-01-21 03:00:00+07:00,176.54,177.77,1,0.0,100.0
2022-01-21 04:00:00+07:00,175.28,177.0,1,0.0,100.0
2022-01-21 05:00:00+07:00,178.0,178.76,1,0.0,100.0
2022-01-21 06:00:00+07:00,178.65,179.24,1,0.0,100.0
2022-01-21 07:00:00+07:00,178.11,179.16,1,0.0,100.0
2022-01-21 08:00:00+07:00,180.57,181.03,1,0.0,100.0
2022-01-21 09:00:00+07:00,181.48,182.05,1,0.0,100.0
2022-01-21 11:00:00+07:00,181.74,182.32,1,0.0,100.0
2022-01-21 13:00:00+07:00,177.84,178.9,1,0.0,100.0
2022-01-21 14:00:00+07:00,181.34,181.55,1,0.0,100.0
2022-01-21 15:00:00+07:00,182.9,183.0,1,0.0,100.0
2022-01-21 16:00:00+07:00,180.4,181.11,1,0.0,100.0
2022-01-21 17:00:00+07:00,179.35,180.33,1,0.0,100.0
2022-01-21 18:00:00+07:00,182.29,182.57,1,0.0,100.0
2022-01-21 19:00:00+07:00,181.05,181.78,1,0.0,100.0
2022-01-21 22:00:00+07:00,182.59,182.73,1,0.0,100.0
2022-01-21 23:00:00+07:00,182.0,182.61,1,0.0,100.0
2022-01-22 00:00:00+07:00,181.5,182.36,1,0.0,100.0
2022-01-22 01:00:00+07:00,181.75,182.41,1,0.0,100.0
2022-01-22 02:00:00+07:00,182.02,182.47,1,0.0,100.0
2022-01-22 03:00:00+07:00,180.88,181.57,1,0.0,100.0
2022-01-22 04:00:00+07:00,180.34,181.03,1,0.0,100.0
2022-01-22 05:00:00+07:00,176.86,178.16,1,0.0,100.0
2022-01-22 06:00:00+07:00,175.69,177.16,1,0.0,100.0
2022-01-22 07:00:00+07:00,179.18,179.75,1,0.0,100.0
2022-01-22 08:00:00+07:00,180.54,181.14,1,0.0,100.0
2022-01-22 09:00:00+07:00,179.72,180.69,1,0.0,100.0
2022-01-22 10:00:00+07:00,175.54,177.5,1,0.0,100.0
2022-01-22 11:00:00+07:00,175.7,177.38,1,0.0,100.0
2022-01-22 12:00:00+07:00,177.79,178.82,1,0.0,100.0
2022-01-22 13:00:00+07:00,177.96,178.93,1,0.0,100.0
2022-01-22 15:00:00+07:00,176.8,178.06,1,0.0,100.0
2022-01-22 16:00:00+07:00,176.71,177.98,1,0.0,100.0
2022-01-22 17:00:00+07:00,176.81,177.94,1,0.0,100.0
2022-01-22 18:00:00+07:00,178.4,179.26,1,0.0,100.0
2022-01-22 20:00:00+07:00,181.54,182.2,1,0.0,100.0
2022-01-22 21:00:00+07:00,182.85,182.71,1,0.0,100.0
2022-01-22 22:00:00+07:00,183.2,182.99,1,0.0,100.0
2022-01-22 23:00:00+07:00,183.2,183.11,1,0.0,100.0
2022-01-23 00:00:00+07:00,183.2,182.98,1,0.0,100.0
2022-01-23 01:00:00+07:00,181.94,182.43,1,0.0,100.0
2022-01-23 02:00:00+07:00,181.4,181.86,1,0.0,100.0
2022-01-23 03:00:00+07:00,179.75,180.75,1,0.0,100.0
2022-01-23 04:00:00+07:00,178.57,179.32,1,0.0,100.0
2022-01-23 06:00:00+07:00,174.48,176.48,1,0.0,100.0
2022-01-23 08:00:00+07:00,177.31,178.42,1,0.0,100.0
2022-01-23 09:00:00+07:00,180.52,180.88,1,0.0,100.0
2022-01-23 10:00:00+07:00,181.07,181.78,1,0.0,100.0
2022-01-23 13:00:00+07:00,183.2,183.09,1,0.0,100.0
2022-01-24 16:00:00+07:00,189.68,190.95,1,0.0,100.0
2022-01-24 17:00:00+07:00,189.58,190.96,1,0.0,100.0
2022-01-24 18:00:00+07:00,187.14,188.64,1,0.0,100.0
2022-01-24 20:00:00+07:00,188.29,189.45,1,0.0,100.0
2022-01-24 21:00:00+07:00,187.69,189.12,1,0.0,100.0
2022-01-24 22:00:00+07:00,186.04,187.96,1,0.0,100.0
2022-01-24 23:00:00+07:00,188.53,189.39,1,0.0,100.0
2022-01-25 00:00:00+07:00,185.82,187.78,1,0.0,100.0
2022-01-25 01:00:00+07:00,185.0,186.76,1,0.0,100.0
2022-01-25 02:00:00+07:00,183.67,185.76,1,0.0,100.0
2022-01-25 03:00:00+07:00,183.2,185.43,1,0.0,100.0
2022-01-25 06:00:00+07:00,186.57,187.79,1,0.0,100.0
2022-01-25 07:00:00+07:00,186.97,188.41,1,0.0,100.0
2022-01-25 08:00:00+07:00,188.13,189.15,1,0.0,100.0
2022-01-25 09:00:00+07:00,188.56,189.51,1,0.0,100.0
2022-01-25 10:00:00+07:00,188.6,189.91,1,0.0,100.0
2022-01-25 12:00:00+07:00,190.3,191.17,1,0.0,100.0
2022-01-25 14:00:00+07:00,185.92,187.77,1,0.0,100.0
2022-01-27 09:00:00+07:00,189.59,188.83,1,0.0,100.0
2022-01-27 10:00:00+07:00,190.52,191.61,1,0.0,100.0
2022-01-27 11:00:00+07:00,188.25,189.36,1,0.0,100.0
2022-01-27 12:00:00+07:00,185.58,187.4,1,0.0,100.0
2022-01-27 13:00:00+07:00,183.45,185.33,1,0.0,100.0
2022-01-27 14:00:00+07:00,184.71,186.47,1,0.0,100.0
2022-01-27 15:00:00+07:00,181.62,182.93,1,0.0,100.0
2022-01-27 16:00:00+07:00,186.57,187.73,1,0.0,100.0
2022-01-27 17:00:00+07:00,184.95,187.01,1,0.0,100.0
2022-01-27 18:00:00+07:00,182.83,185.09,1,0.0,100.0
2022-01-27 19:00:00+07:00,181.91,184.34,1,0.0,100.0
2022-01-27 20:00:00+07:00,182.09,184.51,1,0.0,100.0
2022-01-27 21:00:00+07:00,182.15,184.49,1,0.0,100.0
2022-01-27 22:00:00+07:00,181.4,183.98,1,0.0,100.0
2022-01-27 23:00:00+07:00,181.8,184.39,1,0.0,100.0
2022-01-28 00:00:00+07:00,178.92,178.17,1,0.04,99.0
2022-01-28 08:00:00+07:00,177.8,178.92,1,0.0,100.0
2022-01-28 09:00:00+07:00,178.9,179.97,1,0.0,100.0
2022-01-28 10:00:00+07:00,178.44,180.02,1,0.0,100.0
2022-01-28 11:00:00+07:00,176.2,178.37,1,0.0,100.0
2022-01-28 12:00:00+07:00,177.46,179.24,1,0.0,100.0
2022-01-28 13:00:00+07:00,176.53,178.31,1,0.0,100.0
2022-01-28 14:00:00+07:00,175.36,177.08,1,0.0,100.0
2022-01-28 15:00:00+07:00,176.49,178.0,1,0.0,100.0
2022-01-28 16:00:00+07:00,176.88,178.63,1,0.0,100.0
2022-01-28 17:00:00+07:00,176.51,178.06,1,0.0,100.0
2022-01-28 18:00:00+07:00,179.23,180.26,1,0.0,100.0
2022-01-28 19:00:00+07:00,181.0,181.7,1,0.0,100.0
2022-01-28 20:00:00+07:00,179.57,180.81,1,0.0,100.0
2022-01-28 21:00:00+07:00,177.9,179.39,1,0.0,100.0
2022-01-28 22:00:00+07:00,177.54,179.01,1,0.0,100.0
2022-01-28 23:00:00+07:00,176.8,178.58,1,0.0,100.0
2022-01-29 00:00:00+07:00,175.53,177.34,1,0.0,100.0
2022-01-29 01:00:00+07:00,174.37,176.89,1,0.0,100.0
2022-01-29 02:00:00+07:00,176.32,177.86,1,0.0,100.0
2022-01-29 03:00:00+07:00,175.89,177.64,1,0.0,100.0
2022-01-29 04:00:00+07:00,174.2,176.72,1,0.0,100.0
2022-01-29 05:00:00+07:00,175.58,177.53,1,0.0,100.0
2022-01-29 06:00:00+07:00,176.91,178.26,1,0.0,100.0
2022-01-29 07:00:00+07:00,176.0,177.46,1,0.0,100.0
2022-01-29 08:00:00+07:00,176.17,178.01,1,0.0,100.0
2022-01-29 09:00:00+07:00,177.81,178.96,1,0.0,100.0
2022-01-29 10:00:00+07:00,178.94,179.8,1,0.0,100.0
2022-01-29 11:00:00+07:00,179.6,180.25,1,0.0,100.0
2022-01-29 12:00:00+07:00,179.52,180.09,1,0.0,100.0
2022-01-29 13:00:00+07:00,179.6,180.19,1,0.0,100.0
2022-01-29 14:00:00+07:00,179.1,179.87,1,0.0,100.0
2022-01-29 15:00:00+07:00,179.77,180.76,1,0.0,100.0
2022-01-29 16:00:00+07:00,179.73,181.0,1,0.0,100.0
2022-01-29 17:00:00+07:00,179.6,180.62,1,0.0,100.0
2022-01-29 18:00:00+07:00,179.52,180.19,1,0.0,100.0
2022-01-29 19:00:00+07:00,178.83,179.9,1,0.0,100.0
2022-01-29 20:00:00+07:00,179.6,180.27,1,0.0,100.0
2022-01-29 21:00:00+07:00,179.14,179.92,1,0.0,100.0
2022-01-29 22:00:00+07:00,178.67,179.84,1,0.0,100.0
2022-01-29 23:00:00+07:00,177.87,179.32,1,0.0,100.0
2022-01-30 00:00:00+07:00,176.7,178.35,1,0.0,100.0
2022-01-30 01:00:00+07:00,177.8,179.33,1,0.0,100.0
2022-01-30 02:00:00+07:00,177.08,178.39,1,0.0,100.0
2022-01-30 03:00:00+07:00,174.53,176.81,1,0.0,100.0
2022-01-30 04:00:00+07:00,176.01,177.47,1,0.0,100.0
2022-01-30 05:00:00+07:00,177.26,178.38,1,0.0,100.0
2022-01-30 06:00:00+07:00,176.19,177.69,1,0.0,100.0
2022-01-30 07:00:00+07:00,176.98,178.01,1,0.0,100.0
2022-01-30 08:00:00+07:00,177.8,179.19,1,0.0,100.0
2022-01-30 09:00:00+07:00,178.28,179.55,1,0.0,100.0
2022-01-30 10:00:00+07:00,179.46,180.1,1,0.0,100.0
2022-01-30 11:00:00+07:00,179.6,180.57,1,0.0,100.0
2022-01-30 12:00:00+07:00,179.6,180.64,1,0.0,100.0
2022-01-30 13:00:00+07:00,179.64,180.55,1,0.0,100.0
2022-01-30 14:00:00+07:00,179.69,180.77,1,0.0,100.0
2022-01-30 15:00:00+07:00,180.21,180.91,1,0.0,100.0
2022-01-30 16:00:00+07:00,181.02,181.53,1,0.0,100.0
2022-01-30 17:00:00+07:00,180.61,181.32,1,0.0,100.0
2022-01-30 18:00:00+07:00,179.6,180.79,1,0.0,100.0
2022-01-30 19:00:00+07:00,179.6,180.32,1,0.0,100.0
2022-01-30 20:00:00+07:00,179.67,180.86,1,0.0,100.0
2022-01-30 21:00:00+07:00,180.2,181.13,1,0.0,100.0
2022-01-30 22:00:00+07:00,180.09,181.17,1,0.0,100.0
2022-01-30 23:00:00+07:00,179.6,180.51,1,0.0,100.0
2022-01-31 00:00:00+07:00,178.18,179.62,1,0.0,100.0
2022-01-31 01:00:00+07:00,177.8,179.15,1,0.0,100.0
2022-01-31 02:00:00+07:00,177.24,178.45,1,0.0,100.0
2022-01-31 03:00:00+07:00,176.76,178.14,1,0.0,100.0
2022-01-31 04:00:00+07:00,176.36,177.86,1,0.0,100.0
2022-01-31 05:00:00+07:00,176.37,177.8,1,0.0,100.0
2022-01-31 06:00:00+07:00,177.79,178.92,1,0.0,100.0
2022-01-31 07:00:00+07:00,178.81,179.71,1,0.0,100.0
2022-01-31 08:00:00+07:00,179.06,180.02,1,0.0,100.0
2022-01-31 09:00:00+07:00,179.54,180.47,1,0.0,100.0
2022-01-31 10:00:00+07:00,179.6,180.68,1,0.0,100.0
2022-01-31 11:00:00+07:00,179.84,180.91,1,0.0,100.0
2022-01-31 12:00:00+07:00,180.77,181.33,1,0.0,100.0
2022-01-31 14:00:00+07:00,181.39,181.67,1,0.0,100.0
2022-01-31 16:00:00+07:00,180.56,181.48,1,0.0,100.0
2022-01-31 17:00:00+07:00,186.27,186.87,1,0.0,100.0
2022-01-31 18:00:00+07:00,185.03,185.82,1,0.0,100.0
2022-01-31 19:00:00+07:00,183.2,184.21,1,0.0,100.0
2022-01-31 20:00:00+07:00,183.2,184.29,1,0.0,100.0
2022-01-31 21:00:00+07:00,183.42,184.5,1,0.0,100.0
2022-01-31 22:00:00+07:00,183.41,184.5,1,0.0,100.0
2022-01-31 23:00:00+07:00,183.81,184.76,1,0.0,100.0
2022-02-01 00:00:00+07:00,183.2,183.98,1,0.0,100.0
2022-02-01 01:00:00+07:00,183.73,184.61,1,0.0,100.0
2022-02-01 02:00:00+07:00,183.96,184.72,1,0.0,100.0
2022-02-01 03:00:00+07:00,183.28,184.37,1,0.0,100.0
2022-02-01 04:00:00+07:00,183.2,184.1,1,0.0,100.0
2022-02-01 05:00:00+07:00,183.18,183.8,1,0.0,100.0
2022-02-01 06:00:00+07:00,183.67,184.27,1,0.0,100.0
2022-02-01 07:00:00+07:00,186.03,186.69,1,0.0,100.0
2022-02-01 08:00:00+07:00,187.27,188.16,1,0.0,100.0
2022-02-01 09:00:00+07:00,188.3,188.94,1,0.0,100.0
2022-02-01 10:00:00+07:00,188.19,188.77,1,0.0,100.0
2022-02-01 11:00:00+07:00,188.6,189.49,1,0.0,100.0
2022-02-01 12:00:00+07:00,188.6,189.46,1,0.0,100.0
2022-02-01 13:00:00+07:00,188.6,189.57,1,0.0,100.0
2022-02-01 14:00:00+07:00,188.72,189.96,1,0.0,100.0
2022-02-01 15:00:00+07:00,188.62,189.53,1,0.0,100.0
2022-02-01 16:00:00+07:00,185.74,187.23,1,0.0,100.0
2022-02-01 17:00:00+07:00,186.58,188.06,1,0.0,100.0
2022-02-01 18:00:00+07:00,186.8,188.0,1,0.0,100.0
2022-02-01 19:00:00+07:00,186.9,188.14,1,0.0,100.0
2022-02-01 20:00:00+07:00,187.45,188.67,1,0.0,100.0
2022-02-01 21:00:00+07:00,186.8,188.15,1,0.0,100.0
2022-02-01 22:00:00+07:00,186.8,188.09,1,0.0,100.0
2022-02-01 23:00:00+07:00,187.24,188.38,1,0.0,100.0
2022-02-02 00:00:00+07:00,185.4,187.19,1,0.0,100.0
2022-02-02 01:00:00+07:00,185.96,187.31,1,0.0,100.0
2022-02-02 02:00:00+07:00,185.28,187.0,1,0.0,100.0
2022-02-02 03:00:00+07:00,185.64,187.26,1,0.0,100.0
2022-02-02 04:00:00+07:00,185.46,187.03,1,0.0,100.0
2022-02-02 05:00:00+07:00,185.89,187.21,1,0.0,100.0
2022-02-02 06:00:00+07:00,186.27,187.43,1,0.0,100.0
2022-02-02 07:00:00+07:00,181.85,184.52,1,0.0,100.0
2022-02-02 08:00:00+07:00,180.19,182.45,1,0.0,100.0
2022-02-02 09:00:00+07:00,183.34,184.7,1,0.0,100.0
2022-02-02 10:00:00+07:00,186.26,187.19,1,0.0,100.0
2022-02-02 11:00:00+07:00,185.56,186.87,1,0.0,100.0
2022-02-02 12:00:00+07:00,184.63,185.97,1,0.0,100.0
2022-02-02 13:00:00+07:00,185.74,186.67,1,0.0,100.0
2022-02-02 14:00:00+07:00,184.32,185.84,1,0.0,100.0
2022-02-02 15:00:00+07:00,179.83,182.46,1,0.0,100.0
2022-02-02 16:00:00+07:00,181.71,183.26,1,0.0,100.0
2022-02-02 17:00:00+07:00,181.31,183.13,1,0.0,100.0
2022-02-02 18:00:00+07:00,186.21,187.17,1,0.0,100.0
2022-02-02 19:00:00+07:00,186.44,187.6,1,0.0,100.0
2022-02-02 20:00:00+07:00,186.78,187.83,1,0.0,100.0
2022-02-02 21:00:00+07:00,187.17,188.34,1,0.0,100.0
2022-02-02 22:00:00+07:00,187.34,188.47,1,0.0,100.0
2022-02-02 23:00:00+07:00,188.57,189.13,1,0.0,100.0
2022-02-03 00:00:00+07:00,188.6,189.59,1,0.0,100.0
2022-02-03 01:00:00+07:00,188.45,189.18,1,0.0,100.0
2022-02-03 02:00:00+07:00,187.87,188.84,1,0.0,100.0
2022-02-03 03:00:00+07:00,188.38,189.08,1,0.0,100.0
2022-02-03 04:00:00+07:00,188.27,188.97,1,0.0,100.0
2022-02-03 05:00:00+07:00,188.44,189.07,1,0.0,100.0
2022-02-03 06:00:00+07:00,187.99,188.93,1,0.0,100.0
2022-02-03 07:00:00+07:00,188.0,188.85,1,0.0,100.0
2022-02-03 08:00:00+07:00,188.6,189.52,1,0.0,100.0
2022-02-03 09:00:00+07:00,188.6,189.64,1,0.0,100.0
2022-02-03 10:00:00+07:00,188.79,189.99,1,0.0,100.0
2022-02-03 11:00:00+07:00,188.6,189.57,1,0.0,100.0
2022-02-03 12:00:00+07:00,188.73,190.15,1,0.0,100.0
2022-02-03 13:00:00+07:00,189.1,190.31,1,0.0,100.0
2022-02-03 14:00:00+07:00,189.98,190.67,1,0.0,100.0
2022-02-03 15:00:00+07:00,190.28,191.11,1,0.0,100.0
2022-02-03 16:00:00+07:00,189.44,190.44,1,0.0,100.0
2022-02-03 17:00:00+07:00,187.92,189.05,1,0.0,100.0
2022-02-03 18:00:00+07:00,187.11,188.58,1,0.0,100.0
2022-02-03 19:00:00+07:00,186.43,188.05,1,0.0,100.0
2022-02-03 20:00:00+07:00,186.87,188.56,1,0.0,100.0
2022-02-03 21:00:00+07:00,187.22,188.73,1,0.0,100.0
2022-02-03 22:00:00+07:00,186.08,187.78,1,0.0,100.0
2022-02-05 03:00:00+07:00,189.02,190.19,1,0.0,100.0
2022-02-05 04:00:00+07:00,188.24,189.54,1,0.0,100.0
2022-02-05 06:00:00+07:00,189.51,190.66,1,0.0,100.0
2022-02-05 07:00:00+07:00,188.82,190.25,1,0.0,100.0
2022-02-05 08:00:00+07:00,188.99,190.12,1,0.0,100.0
2022-02-05 10:00:00+07:00,192.35,193.11,1,0.0,100.0
2022-02-05 11:00:00+07:00,190.96,192.33,1,0.0,100.0
2022-02-05 12:00:00+07:00,191.94,192.69,1,0.0,100.0
2022-02-05 13:00:00+07:00,190.62,191.86,1,0.0,100.0
2022-02-05 14:00:00+07:00,191.95,192.75,1,0.0,100.0
2022-02-05 15:00:00+07:00,191.95,192.97,1,0.0,100.0
2022-02-05 16:00:00+07:00,191.12,192.16,1,0.0,100.0
2022-02-05 17:00:00+07:00,190.4,191.72,1,0.0,100.0
2022-02-05 18:00:00+07:00,189.25,190.86,1,0.0,100.0
2022-02-05 19:00:00+07:00,188.84,190.36,1,0.0,100.0
2022-02-05 20:00:00+07:00,188.52,189.64,1,0.0,100.0
2022-02-05 21:00:00+07:00,188.45,189.94,1,0.0,100.0
2022-02-05 22:00:00+07:00,188.58,190.29,1,0.0,100.0
2022-02-05 23:00:00+07:00,188.4,190.16,1,0.0,100.0
2022-02-06 00:00:00+07:00,188.15,189.56,1,0.0,100.0
2022-02-06 01:00:00+07:00,188.79,190.43,1,0.0,100.0
2022-02-06 02:00:00+07:00,187.48,189.11,1,0.0,100.0
2022-02-06 03:00:00+07:00,186.8,188.48,1,0.0,100.0
2022-02-06 04:00:00+07:00,186.14,188.12,1,0.0,100.0
2022-02-06 05:00:00+07:00,185.44,187.88,1,0.0,100.0
2022-02-06 06:00:00+07:00,185.0,187.6,1,0.0,100.0
2022-02-06 07:00:00+07:00,186.47,188.14,1,0.0,100.0
2022-02-06 08:00:00+07:00,186.8,188.66,1,0.0,100.0
2022-02-06 09:00:00+07:00,188.5,189.81,1,0.0,100.0
2022-02-06 10:00:00+07:00,189.35,190.74,1,0.0,100.0
2022-02-06 11:00:00+07:00,190.47,191.72,1,0.0,100.0
2022-02-06 12:00:00+07:00,189.92,191.3,1,0.0,100.0
2022-02-06 13:00:00+07:00,189.84,191.17,1,0.0,100.0
2022-02-06 14:00:00+07:00,189.04,190.8,1,0.0,100.0
2022-02-06 15:00:00+07:00,190.04,191.31,1,0.0,100.0
2022-02-06 16:00:00+07:00,190.89,191.92,1,0.0,100.0
2022-02-06 17:00:00+07:00,186.8,187.84,1,0.0,100.0
2022-02-06 18:00:00+07:00,186.87,188.66,1,0.0,100.0
2022-02-06 19:00:00+07:00,187.23,188.59,1,0.0,100.0
2022-02-06 20:00:00+07:00,184.64,186.65,1,0.0,100.0
2022-02-06 21:00:00+07:00,182.25,184.59,1,0.0,100.0
2022-02-06 22:00:00+07:00,181.85,184.23,1,0.0,100.0
2022-02-06 23:00:00+07:00,184.65,186.13,1,0.0,100.0
2022-02-07 00:00:00+07:00,180.71,183.04,1,0.0,100.0
2022-02-07 01:00:00+07:00,181.95,184.18,1,0.0,100.0
2022-02-07 02:00:00+07:00,182.27,184.54,1,0.0,100.0
2022-02-07 03:00:00+07:00,186.02,187.34,1,0.0,100.0
2022-02-07 04:00:00+07:00,187.48,188.84,1,0.0,100.0
2022-02-07 05:00:00+07:00,186.71,187.95,1,0.0,100.0
2022-02-07 06:00:00+07:00,187.69,188.55,1,0.0,100.0
2022-02-07 07:00:00+07:00,188.6,189.81,1,0.0,100.0
2022-02-07 08:00:00+07:00,179.43,182.72,1,0.0,100.0
2022-02-07 09:00:00+07:00,182.63,184.9,1,0.0,100.0
2022-02-07 11:00:00+07:00,174.4,176.74,1,0.0,100.0
2022-02-07 12:00:00+07:00,179.98,180.64,1,0.0,100.0
2022-02-07 13:00:00+07:00,182.05,182.74,1,0.0,100.0
2022-02-07 14:00:00+07:00,183.2,183.77,1,0.0,100.0
2022-02-07 15:00:00+07:00,183.2,183.92,1,0.0,100.0
2022-02-07 16:00:00+07:00,183.2,183.98,1,0.0,100.0
2022-02-07 17:00:00+07:00,183.32,184.0,1,0.0,100.0
2022-02-07 18:00:00+07:00,181.83,182.9,1,0.0,100.0
2022-02-07 19:00:00+07:00,181.4,182.67,1,0.0,100.0
2022-02-07 20:00:00+07:00,181.4,182.3,1,0.0,100.0
2022-02-07 21:00:00+07:00,181.4,182.51,1,0.0,100.0
2022-02-07 22:00:00+07:00,181.4,182.32,1,0.0,100.0
2022-02-07 23:00:00+07:00,179.36,181.0,1,0.0,100.0
2022-02-08 00:00:00+07:00,179.82,181.08,1,0.0,100.0
2022-02-08 01:00:00+07:00,180.46,181.59,1,0.0,100.0
2022-02-08 02:00:00+07:00,178.37,180.54,1,0.0,100.0
2022-02-08 03:00:00+07:00,178.93,179.61,1,0.0,100.0
2022-02-08 04:00:00+07:00,178.85,179.95,1,0.0,100.0
2022-02-08 05:00:00+07:00,180.22,181.16,1,0.0,100.0
2022-02-08 06:00:00+07:00,179.87,180.95,1,0.0,100.0
2022-02-08 07:00:00+07:00,177.29,179.0,1,0.0,100.0
2022-02-08 08:00:00+07:00,181.76,182.39,1,0.0,100.0
2022-02-08 09:00:00+07:00,183.2,183.64,1,0.0,100.0
2022-02-08 10:00:00+07:00,184.07,184.48,1,0.0,100.0
2022-02-08 11:00:00+07:00,185.0,184.89,1,0.0,100.0
2022-02-08 12:00:00+07:00,185.0,185.17,1,0.0,100.0
2022-02-08 13:00:00+07:00,185.0,185.44,1,0.0,100.0
2022-02-08 14:00:00+07:00,185.0,185.37,1,0.0,100.0
2022-02-08 15:00:00+07:00,185.0,185.82,1,0.0,100.0
2022-02-08 16:00:00+07:00,185.0,185.69,1,0.0,100.0
2022-02-08 17:00:00+07:00,185.0,185.58,1,0.0,100.0
2022-02-08 18:00:00+07:00,183.3,184.25,1,0.0,100.0
2022-02-08 19:00:00+07:00,183.2,184.09,1,0.0,100.0
2022-02-08 20:00:00+07:00,183.13,183.6,1,0.0,100.0
2022-02-09 02:00:00+07:00,183.2,183.56,1,0.0,100.0
2022-02-09 03:00:00+07:00,183.95,184.5,1,0.0,100.0
2022-02-09 05:00:00+07:00,184.12,184.59,1,0.0,100.0
2022-02-09 06:00:00+07:00,184.02,184.53,1,0.0,100.0
2022-02-09 07:00:00+07:00,183.89,184.64,1,0.0,100.0
2022-02-09 08:00:00+07:00,185.0,185.16,1,0.0,100.0
2022-02-09 09:00:00+07:00,185.0,185.32,1,0.0,100.0
2022-02-09 10:00:00+07:00,185.29,185.92,1,0.0,100.0
2022-02-09 11:00:00+07:00,185.0,185.76,1,0.0,100.0
2022-02-09 12:00:00+07:00,185.0,185.85,1,0.0,100.0
2022-02-09 13:00:00+07:00,185.66,186.03,1,0.0,100.0
2022-02-09 15:00:00+07:00,185.0,185.63,1,0.0,100.0
2022-02-09 17:00:00+07:00,185.0,185.05,1,0.0,100.0
2022-02-09 18:00:00+07:00,183.55,184.24,1,0.0,100.0
2022-02-09 19:00:00+07:00,183.2,183.68,1,0.0,100.0
2022-02-09 21:00:00+07:00,181.69,182.96,1,0.0,100.0
2022-02-09 22:00:00+07:00,181.4,182.47,1,0.0,100.0
2022-02-09 23:00:00+07:00,181.4,182.29,1,0.0,100.0
2022-02-10 00:00:00+07:00,181.4,182.35,1,0.0,100.0
2022-02-10 01:00:00+07:00,181.38,182.27,1,0.0,100.0
2022-02-10 02:00:00+07:00,181.4,182.37,1,0.0,100.0
2022-02-10 03:00:00+07:00,181.4,182.6,1,0.0,100.0
2022-02-10 04:00:00+07:00,182.16,183.04,1,0.0,100.0
2022-02-10 05:00:00+07:00,183.19,183.43,1,0.0,100.0
2022-02-10 06:00:00+07:00,183.2,183.85,1,0.0,100.0
2022-02-10 07:00:00+07:00,183.2,183.74,1,0.0,100.0
2022-02-10 09:00:00+07:00,184.79,184.86,1,0.0,100.0
2022-02-10 10:00:00+07:00,185.0,184.96,1,0.0,100.0
2022-02-10 11:00:00+07:00,184.83,184.94,1,0.0,100.0
2022-02-10 12:00:00+07:00,183.2,184.29,1,0.0,100.0
2022-02-10 13:00:00+07:00,184.69,184.72,1,0.0,100.0
2022-02-10 14:00:00+07:00,182.39,183.33,1,0.0,100.0
2022-02-10 15:00:00+07:00,181.42,182.76,1,0.0,100.0
2022-02-10 16:00:00+07:00,181.56,182.81,1,0.0,100.0
2022-02-11 02:00:00+07:00,183.38,184.27,1,0.0,100.0
2022-02-11 03:00:00+07:00,183.27,184.09,1,0.0,100.0
2022-02-11 04:00:00+07:00,183.2,183.72,1,0.0,100.0
