TimeStamp,NYA_DCS_G6710A_CoolantTemp_RB,NYA_DCS_G6710A_OilTemp,CLUSTER,OVER_BY,HEALTH
2022-01-19 02:00:00+07:00,174.7,176.52,1,0.0,100.0
2022-01-19 03:00:00+07:00,178.51,179.25,1,0.0,100.0
2022-01-19 04:00:00+07:00,181.32,181.41,1,0.0,100.0
2022-01-19 05:00:00+07:00,180.67,181.34,1,0.0,100.0
2022-01-19 06:00:00+07:00,179.07,179.89,1,0.0,100.0
2022-01-19 07:00:00+07:00,178.91,179.71,1,0.0,100.0
2022-01-19 08:00:00+07:00,180.76,181.34,1,0.0,100.0
2022-01-19 09:00:00+07:00,180.89,181.41,1,0.0,100.0
2022-01-19 10:00:00+07:00,181.43,182.13,1,0.0,100.0
2022-01-19 12:00:00+07:00,180.77,181.7,1,0.0,100.0
2022-01-19 13:00:00+07:00,177.06,178.42,1,0.0,100.0
2022-01-19 14:00:00+07:00,175.97,177.25,1,0.0,100.0
2022-01-19 15:00:00+07:00,174.9,176.41,1,0.0,100.0
2022-01-19 16:00:00+07:00,177.4,178.18,1,0.0,100.0
2022-01-19 17:00:00+07:00,175.08,176.65,1,0.0,100.0
2022-01-19 18:00:00+07:00,177.64,178.41,1,0.0,100.0
2022-01-19 19:00:00+07:00,177.2,178.08,1,0.0,100.0
2022-01-19 20:00:00+07:00,178.81,179.53,1,0.0,100.0
2022-01-19 21:00:00+07:00,176.29,177.45,1,0.0,100.0
2022-01-19 22:00:00+07:00,174.09,175.14,1,0.0,100.0
2022-01-19 23:00:00+07:00,174.2,175.94,1,0.0,100.0
2022-01-20 00:00:00+07:00,175.3,176.52,1,0.0,100.0
2022-01-20 01:00:00+07:00,176.0,177.3,1,0.0,100.0
2022-01-20 02:00:00+07:00,178.24,178.92,1,0.0,100.0
2022-01-20 03:00:00+07:00,180.77,181.11,1,0.0,100.0
2022-01-20 04:00:00+07:00,181.03,181.35,1,0.0,100.0
2022-01-20 05:00:00+07:00,181.31,181.76,1,0.0,100.0
2022-01-20 06:00:00+07:00,180.6,181.23,1,0.0,100.0
2022-01-20 07:00:00+07:00,179.74,180.53,1,0.0,100.0
2022-01-20 08:00:00+07:00,180.94,181.55,1,0.0,100.0
2022-01-20 09:00:00+07:00,182.21,182.69,1,0.0,100.0
2022-01-20 10:00:00+07:00,183.32,183.4,1,0.0,100.0
2022-01-20 11:00:00+07:00,184.33,184.15,1,0.0,100.0
2022-01-20 12:00:00+07:00,182.28,182.61,1,0.0,100.0
2022-01-20 14:00:00+07:00,178.98,179.97,1,0.0,100.0
2022-01-20 15:00:00+07:00,178.54,179.34,1,0.0,100.0
2022-01-20 16:00:00+07:00,178.39,178.88,1,0.0,100.0
2022-01-20 19:00:00+07:00,180.99,181.27,1,0.0,100.0
2022-01-20 20:00:00+07:00,182.96,183.11,1,0.0,100.0
2022-01-20 21:00:00+07:00,181.31,181.5,1,0.0,100.0
2022-01-20 22:00:00+07:00,182.13,182.5,1,0.0,100.0
2022-01-20 23:00:00+07:00,181.05,181.65,1,0.0,100.0
2022-01-21 00:00:00+07:00,181.6,182.1,1,0.0,100.0
2022-01-21 01:00:00+07:00,179.13,179.8,1,0.0,100.0
2022-01-21 02:00:00+07:00,178.5,179.54,1,0.0,100.0
2022-01-21 03:00:00+07:00,176.6,177.77,1,0.0,100.0
2022-01-21 04:00:00+07:00,175.39,177.0,1,0.0,100.0
2022-01-21 05:00:00+07:00,177.95,178.76,1,0.0,100.0
2022-01-21 06:00:00+07:00,178.73,179.24,1,0.0,100.0
2022-01-21 07:00:00+07:00,178.09,179.16,1,0.0,100.0
2022-01-21 08:00:00+07:00,180.52,181.03,1,0.0,100.0
2022-01-21 09:00:00+07:00,181.45,182.05,1,0.0,100.0
2022-01-21 11:00:00+07:00,181.75,182.32,1,0.0,100.0
2022-01-21 13:00:00+07:00,177.88,178.9,1,0.0,100.0
2022-01-21 14:00:00+07:00,181.35,181.55,1,0.0,100.0
2022-01-21 15:00:00+07:00,182.86,183.0,1,0.0,100.0
2022-01-21 16:00:00+07:00,180.38,181.11,1,0.0,100.0
2022-01-21 17:00:00+07:00,179.39,180.33,1,0.0,100.0
2022-01-21 18:00:00+07:00,182.33,182.57,1,0.0,100.0
2022-01-21 19:00:00+07:00,181.03,181.78,1,0.0,100.0
2022-01-21 22:00:00+07:00,182.61,182.73,1,0.0,100.0
2022-01-21 23:00:00+07:00,181.99,182.61,1,0.0,100.0
2022-01-22 00:00:00+07:00,181.47,182.36,1,0.0,100.0
2022-01-22 01:00:00+07:00,181.77,182.41,1,0.0,100.0
2022-01-22 02:00:00+07:00,181.99,182.47,1,0.0,100.0
2022-01-22 03:00:00+07:00,180.97,181.57,1,0.0,100.0
2022-01-22 04:00:00+07:00,180.38,181.03,1,0.0,100.0
2022-01-22 05:00:00+07:00,176.77,178.16,1,0.0,100.0
2022-01-22 06:00:00+07:00,175.67,177.16,1,0.0,100.0
2022-01-22 07:00:00+07:00,179.12,179.75,1,0.0,100.0
2022-01-22 08:00:00+07:00,180.53,181.14,1,0.0,100.0
2022-01-22 09:00:00+07:00,179.69,180.69,1,0.0,100.0
2022-01-22 10:00:00+07:00,175.76,177.5,1,0.0,100.0
2022-01-22 11:00:00+07:00,175.67,177.38,1,0.0,100.0
2022-01-22 12:00:00+07:00,177.85,178.82,1,0.0,100.0
2022-01-22 13:00:00+07:00,177.96,178.93,1,0.0,100.0
2022-01-22 15:00:00+07:00,176.78,178.06,1,0.0,100.0
2022-01-22 16:00:00+07:00,176.74,177.98,1,0.0,100.0
2022-01-22 17:00:00+07:00,176.8,177.94,1,0.0,100.0
2022-01-22 18:00:00+07:00,178.38,179.26,1,0.0,100.0
2022-01-22 20:00:00+07:00,181.57,182.2,1,0.0,100.0
2022-01-22 21:00:00+07:00,182.8,182.71,1,0.0,100.0
2022-01-22 22:00:00+07:00,183.2,182.99,1,0.0,100.0
2022-01-22 23:00:00+07:00,183.2,183.11,1,0.0,100.0
2022-01-23 00:00:00+07:00,183.2,182.98,1,0.0,100.0
2022-01-23 01:00:00+07:00,181.97,182.43,1,0.0,100.0
2022-01-23 02:00:00+07:00,181.4,181.86,1,0.0,100.0
2022-01-23 03:00:00+07:00,179.74,180.75,1,0.0,100.0
2022-01-23 04:00:00+07:00,178.57,179.32,1,0.0,100.0
2022-01-23 06:00:00+07:00,174.47,176.48,1,0.0,100.0
2022-01-23 08:00:00+07:00,177.33,178.42,1,0.0,100.0
2022-01-23 09:00:00+07:00,180.42,180.88,1,0.0,100.0
2022-01-23 10:00:00+07:00,181.1,181.78,1,0.0,100.0
2022-01-23 13:00:00+07:00,183.2,183.09,1,0.0,100.0
2022-01-24 16:00:00+07:00,189.68,190.95,1,0.0,100.0
2022-01-24 17:00:00+07:00,189.6,190.96,1,0.0,100.0
2022-01-24 18:00:00+07:00,187.12,188.64,1,0.0,100.0
2022-01-24 20:00:00+07:00,188.29,189.45,1,0.0,100.0
2022-01-24 21:00:00+07:00,187.71,189.12,1,0.0,100.0
2022-01-24 22:00:00+07:00,186.04,187.96,1,0.0,100.0
2022-01-24 23:00:00+07:00,188.52,189.39,1,0.0,100.0
2022-01-25 00:00:00+07:00,185.8,187.78,1,0.0,100.0
2022-01-25 01:00:00+07:00,185.0,186.76,1,0.0,100.0
2022-01-25 02:00:00+07:00,183.73,185.76,1,0.0,100.0
2022-01-25 03:00:00+07:00,183.2,185.43,1,0.0,100.0
2022-01-25 06:00:00+07:00,186.53,187.79,1,0.0,100.0
2022-01-25 07:00:00+07:00,186.96,188.41,1,0.0,100.0
2022-01-25 08:00:00+07:00,188.17,189.15,1,0.0,100.0
2022-01-25 09:00:00+07:00,188.56,189.51,1,0.0,100.0
2022-01-25 10:00:00+07:00,188.6,189.91,1,0.0,100.0
2022-01-25 12:00:00+07:00,190.3,191.17,1,0.0,100.0
2022-01-25 14:00:00+07:00,185.91,187.77,1,0.0,100.0
2022-01-27 09:00:00+07:00,189.58,188.83,1,0.0,100.0
2022-01-27 10:00:00+07:00,190.52,191.61,1,0.0,100.0
2022-01-27 11:00:00+07:00,188.03,189.36,1,0.0,100.0
2022-01-27 12:00:00+07:00,185.58,187.4,1,0.0,100.0
2022-01-27 13:00:00+07:00,183.46,185.33,1,0.0,100.0
2022-01-27 14:00:00+07:00,184.75,186.47,1,0.0,100.0
2022-01-27 15:00:00+07:00,181.62,182.93,1,0.0,100.0
2022-01-27 16:00:00+07:00,186.58,187.73,1,0.0,100.0
2022-01-27 17:00:00+07:00,184.94,187.01,1,0.0,100.0
2022-01-27 18:00:00+07:00,182.63,185.09,1,0.0,100.0
2022-01-27 19:00:00+07:00,181.96,184.34,1,0.0,100.0
2022-01-27 20:00:00+07:00,182.1,184.51,1,0.0,100.0
2022-01-27 21:00:00+07:00,182.08,184.49,1,0.0,100.0
2022-01-27 22:00:00+07:00,181.4,183.98,1,0.0,100.0
2022-01-27 23:00:00+07:00,181.82,184.39,1,0.0,100.0
2022-01-28 00:00:00+07:00,178.86,178.17,1,0.02,99.5
2022-01-28 08:00:00+07:00,177.8,178.92,1,0.0,100.0
2022-01-28 09:00:00+07:00,178.91,179.97,1,0.0,100.0
2022-01-28 10:00:00+07:00,178.45,180.02,1,0.0,100.0
2022-01-28 11:00:00+07:00,176.22,178.37,1,0.0,100.0
2022-01-28 12:00:00+07:00,177.41,179.24,1,0.0,100.0
2022-01-28 13:00:00+07:00,176.43,178.31,1,0.0,100.0
2022-01-28 14:00:00+07:00,175.35,177.08,1,0.0,100.0
2022-01-28 15:00:00+07:00,176.75,178.0,1,0.0,100.0
2022-01-28 16:00:00+07:00,176.96,178.63,1,0.0,100.0
2022-01-28 17:00:00+07:00,176.5,178.06,1,0.0,100.0
2022-01-28 18:00:00+07:00,179.24,180.26,1,0.0,100.0
2022-01-28 19:00:00+07:00,180.98,181.7,1,0.0,100.0
2022-01-28 20:00:00+07:00,179.62,180.81,1,0.0,100.0
2022-01-28 21:00:00+07:00,177.96,179.39,1,0.0,100.0
2022-01-28 22:00:00+07:00,177.71,179.01,1,0.0,100.0
2022-01-28 23:00:00+07:00,176.76,178.58,1,0.0,100.0
2022-01-29 00:00:00+07:00,175.54,177.34,1,0.0,100.0
2022-01-29 01:00:00+07:00,174.36,176.89,1,0.0,100.0
2022-01-29 02:00:00+07:00,176.32,177.86,1,0.0,100.0
2022-01-29 03:00:00+07:00,175.85,177.64,1,0.0,100.0
2022-01-29 04:00:00+07:00,174.2,176.72,1,0.0,100.0
2022-01-29 05:00:00+07:00,175.58,177.53,1,0.0,100.0
2022-01-29 06:00:00+07:00,176.86,178.26,1,0.0,100.0
2022-01-29 07:00:00+07:00,176.0,177.46,1,0.0,100.0
2022-01-29 08:00:00+07:00,176.21,178.01,1,0.0,100.0
2022-01-29 09:00:00+07:00,177.81,178.96,1,0.0,100.0
2022-01-29 10:00:00+07:00,178.9,179.8,1,0.0,100.0
2022-01-29 11:00:00+07:00,179.6,180.25,1,0.0,100.0
2022-01-29 12:00:00+07:00,179.52,180.09,1,0.0,100.0
2022-01-29 13:00:00+07:00,179.6,180.19,1,0.0,100.0
2022-01-29 14:00:00+07:00,179.11,179.87,1,0.0,100.0
2022-01-29 15:00:00+07:00,179.81,180.76,1,0.0,100.0
2022-01-29 16:00:00+07:00,179.72,181.0,1,0.0,100.0
2022-01-29 17:00:00+07:00,179.6,180.62,1,0.0,100.0
2022-01-29 18:00:00+07:00,179.45,180.19,1,0.0,100.0
2022-01-29 19:00:00+07:00,178.87,179.9,1,0.0,100.0
2022-01-29 20:00:00+07:00,179.6,180.27,1,0.0,100.0
2022-01-29 21:00:00+07:00,179.13,179.92,1,0.0,100.0
2022-01-29 22:00:00+07:00,178.65,179.84,1,0.0,100.0
2022-01-29 23:00:00+07:00,177.86,179.32,1,0.0,100.0
2022-01-30 00:00:00+07:00,176.81,178.35,1,0.0,100.0
2022-01-30 01:00:00+07:00,177.8,179.33,1,0.0,100.0
2022-01-30 02:00:00+07:00,177.06,178.39,1,0.0,100.0
2022-01-30 03:00:00+07:00,174.52,176.81,1,0.0,100.0
2022-01-30 04:00:00+07:00,175.97,177.47,1,0.0,100.0
2022-01-30 05:00:00+07:00,177.29,178.38,1,0.0,100.0
2022-01-30 06:00:00+07:00,176.36,177.69,1,0.0,100.0
2022-01-30 07:00:00+07:00,176.99,178.01,1,0.0,100.0
2022-01-30 08:00:00+07:00,177.8,179.19,1,0.0,100.0
2022-01-30 09:00:00+07:00,178.28,179.55,1,0.0,100.0
2022-01-30 10:00:00+07:00,179.56,180.1,1,0.0,100.0
2022-01-30 11:00:00+07:00,179.6,180.57,1,0.0,100.0
2022-01-30 12:00:00+07:00,179.6,180.64,1,0.0,100.0
2022-01-30 13:00:00+07:00,179.65,180.55,1,0.0,100.0
2022-01-30 14:00:00+07:00,179.68,180.77,1,0.0,100.0
2022-01-30 15:00:00+07:00,180.19,180.91,1,0.0,100.0
2022-01-30 16:00:00+07:00,181.02,181.53,1,0.0,100.0
2022-01-30 17:00:00+07:00,180.67,181.32,1,0.0,100.0
2022-01-30 18:00:00+07:00,179.6,180.79,1,0.0,100.0
2022-01-30 19:00:00+07:00,179.6,180.32,1,0.0,100.0
2022-01-30 20:00:00+07:00,179.64,180.86,1,0.0,100.0
2022-01-30 21:00:00+07:00,180.22,181.13,1,0.0,100.0
2022-01-30 22:00:00+07:00,180.08,181.17,1,0.0,100.0
2022-01-30 23:00:00+07:00,179.6,180.51,1,0.0,100.0
2022-01-31 00:00:00+07:00,178.32,179.62,1,0.0,100.0
2022-01-31 01:00:00+07:00,177.8,179.15,1,0.0,100.0
2022-01-31 02:00:00+07:00,177.22,178.45,1,0.0,100.0
2022-01-31 03:00:00+07:00,176.77,178.14,1,0.0,100.0
2022-01-31 04:00:00+07:00,176.35,177.86,1,0.0,100.0
2022-01-31 05:00:00+07:00,176.38,177.8,1,0.0,100.0
2022-01-31 06:00:00+07:00,177.78,178.92,1,0.0,100.0
2022-01-31 07:00:00+07:00,178.78,179.71,1,0.0,100.0
2022-01-31 08:00:00+07:00,179.06,180.02,1,0.0,100.0
2022-01-31 09:00:00+07:00,179.55,180.47,1,0.0,100.0
2022-01-31 10:00:00+07:00,179.6,180.68,1,0.0,100.0
2022-01-31 11:00:00+07:00,179.87,180.91,1,0.0,100.0
2022-01-31 12:00:00+07:00,180.77,181.33,1,0.0,100.0
2022-01-31 14:00:00+07:00,181.38,181.67,1,0.0,100.0
2022-01-31 16:00:00+07:00,180.53,181.48,1,0.0,100.0
2022-01-31 17:00:00+07:00,186.16,186.87,1,0.0,100.0
2022-01-31 18:00:00+07:00,185.03,185.82,1,0.0,100.0
2022-01-31 19:00:00+07:00,183.2,184.21,1,0.0,100.0
2022-01-31 20:00:00+07:00,183.2,184.29,1,0.0,100.0
2022-01-31 21:00:00+07:00,183.41,184.5,1,0.0,100.0
2022-01-31 22:00:00+07:00,183.51,184.5,1,0.0,100.0
2022-01-31 23:00:00+07:00,183.77,184.76,1,0.0,100.0
2022-02-01 00:00:00+07:00,183.2,183.98,1,0.0,100.0
2022-02-01 01:00:00+07:00,183.75,184.61,1,0.0,100.0
2022-02-01 02:00:00+07:00,183.97,184.72,1,0.0,100.0
2022-02-01 03:00:00+07:00,183.28,184.37,1,0.0,100.0
2022-02-01 04:00:00+07:00,183.2,184.1,1,0.0,100.0
2022-02-01 05:00:00+07:00,183.18,183.8,1,0.0,100.0
2022-02-01 06:00:00+07:00,183.68,184.27,1,0.0,100.0
2022-02-01 07:00:00+07:00,186.03,186.69,1,0.0,100.0
2022-02-01 08:00:00+07:00,187.28,188.16,1,0.0,100.0
2022-02-01 09:00:00+07:00,188.3,188.94,1,0.0,100.0
2022-02-01 10:00:00+07:00,188.19,188.77,1,0.0,100.0
2022-02-01 11:00:00+07:00,188.6,189.49,1,0.0,100.0
2022-02-01 12:00:00+07:00,188.6,189.46,1,0.0,100.0
2022-02-01 13:00:00+07:00,188.6,189.57,1,0.0,100.0
2022-02-01 14:00:00+07:00,188.71,189.96,1,0.0,100.0
2022-02-01 15:00:00+07:00,188.62,189.53,1,0.0,100.0
2022-02-01 16:00:00+07:00,185.74,187.23,1,0.0,100.0
2022-02-01 17:00:00+07:00,186.59,188.06,1,0.0,100.0
2022-02-01 18:00:00+07:00,186.8,188.0,1,0.0,100.0
2022-02-01 19:00:00+07:00,186.92,188.14,1,0.0,100.0
2022-02-01 20:00:00+07:00,187.47,188.67,1,0.0,100.0
2022-02-01 21:00:00+07:00,186.8,188.15,1,0.0,100.0
2022-02-01 22:00:00+07:00,186.8,188.09,1,0.0,100.0
2022-02-01 23:00:00+07:00,187.26,188.38,1,0.0,100.0
2022-02-02 00:00:00+07:00,185.37,187.19,1,0.0,100.0
2022-02-02 01:00:00+07:00,185.97,187.31,1,0.0,100.0
2022-02-02 02:00:00+07:00,185.3,187.0,1,0.0,100.0
2022-02-02 03:00:00+07:00,185.67,187.26,1,0.0,100.0
2022-02-02 04:00:00+07:00,185.42,187.03,1,0.0,100.0
2022-02-02 05:00:00+07:00,185.91,187.21,1,0.0,100.0
2022-02-02 06:00:00+07:00,186.27,187.43,1,0.0,100.0
2022-02-02 07:00:00+07:00,181.85,184.52,1,0.0,100.0
2022-02-02 08:00:00+07:00,180.2,182.45,1,0.0,100.0
2022-02-02 09:00:00+07:00,183.34,184.7,1,0.0,100.0
2022-02-02 10:00:00+07:00,186.24,187.19,1,0.0,100.0
2022-02-02 11:00:00+07:00,185.59,186.87,1,0.0,100.0
2022-02-02 12:00:00+07:00,184.66,185.97,1,0.0,100.0
2022-02-02 13:00:00+07:00,185.75,186.67,1,0.0,100.0
2022-02-02 14:00:00+07:00,184.57,185.84,1,0.0,100.0
2022-02-02 15:00:00+07:00,179.83,182.46,1,0.0,100.0
2022-02-02 16:00:00+07:00,181.71,183.26,1,0.0,100.0
2022-02-02 17:00:00+07:00,181.69,183.13,1,0.0,100.0
2022-02-02 18:00:00+07:00,186.22,187.17,1,0.0,100.0
2022-02-02 19:00:00+07:00,186.43,187.6,1,0.0,100.0
2022-02-02 20:00:00+07:00,186.78,187.83,1,0.0,100.0
2022-02-02 21:00:00+07:00,187.11,188.34,1,0.0,100.0
2022-02-02 22:00:00+07:00,187.34,188.47,1,0.0,100.0
2022-02-02 23:00:00+07:00,188.57,189.13,1,0.0,100.0
2022-02-03 00:00:00+07:00,188.6,189.59,1,0.0,100.0
2022-02-03 01:00:00+07:00,188.43,189.18,1,0.0,100.0
2022-02-03 02:00:00+07:00,187.84,188.84,1,0.0,100.0
2022-02-03 03:00:00+07:00,188.52,189.08,1,0.0,100.0
2022-02-03 04:00:00+07:00,188.27,188.97,1,0.0,100.0
2022-02-03 05:00:00+07:00,188.47,189.07,1,0.0,100.0
2022-02-03 06:00:00+07:00,187.98,188.93,1,0.0,100.0
2022-02-03 07:00:00+07:00,188.01,188.85,1,0.0,100.0
2022-02-03 08:00:00+07:00,188.6,189.52,1,0.0,100.0
2022-02-03 09:00:00+07:00,188.6,189.64,1,0.0,100.0
2022-02-03 10:00:00+07:00,188.78,189.99,1,0.0,100.0
2022-02-03 11:00:00+07:00,188.6,189.57,1,0.0,100.0
2022-02-03 12:00:00+07:00,188.73,190.15,1,0.0,100.0
2022-02-03 13:00:00+07:00,189.1,190.31,1,0.0,100.0
2022-02-03 14:00:00+07:00,189.97,190.67,1,0.0,100.0
2022-02-03 15:00:00+07:00,190.28,191.11,1,0.0,100.0
2022-02-03 16:00:00+07:00,189.42,190.44,1,0.0,100.0
2022-02-03 17:00:00+07:00,187.87,189.05,1,0.0,100.0
2022-02-03 18:00:00+07:00,187.28,188.58,1,0.0,100.0
2022-02-03 19:00:00+07:00,186.47,188.05,1,0.0,100.0
2022-02-03 20:00:00+07:00,186.86,188.56,1,0.0,100.0
2022-02-03 21:00:00+07:00,187.24,188.73,1,0.0,100.0
2022-02-03 22:00:00+07:00,186.08,187.78,1,0.0,100.0
2022-02-05 03:00:00+07:00,189.03,190.19,1,0.0,100.0
2022-02-05 04:00:00+07:00,188.22,189.54,1,0.0,100.0
2022-02-05 06:00:00+07:00,189.61,190.66,1,0.0,100.0
2022-02-05 07:00:00+07:00,188.92,190.25,1,0.0,100.0
2022-02-05 08:00:00+07:00,188.97,190.12,1,0.0,100.0
2022-02-05 10:00:00+07:00,192.35,193.11,1,0.0,100.0
2022-02-05 11:00:00+07:00,190.95,192.33,1,0.0,100.0
2022-02-05 12:00:00+07:00,191.9,192.69,1,0.0,100.0
2022-02-05 13:00:00+07:00,190.61,191.86,1,0.0,100.0
2022-02-05 14:00:00+07:00,191.96,192.75,1,0.0,100.0
2022-02-05 15:00:00+07:00,191.98,192.97,1,0.0,100.0
2022-02-05 16:00:00+07:00,191.22,192.16,1,0.0,100.0
2022-02-05 17:00:00+07:00,190.4,191.72,1,0.0,100.0
2022-02-05 18:00:00+07:00,189.26,190.86,1,0.0,100.0
2022-02-05 19:00:00+07:00,188.89,190.36,1,0.0,100.0
2022-02-05 20:00:00+07:00,188.54,189.64,1,0.0,100.0
2022-02-05 21:00:00+07:00,188.28,189.94,1,0.0,100.0
2022-02-05 22:00:00+07:00,188.57,190.29,1,0.0,100.0
2022-02-05 23:00:00+07:00,188.4,190.16,1,0.0,100.0
2022-02-06 00:00:00+07:00,188.15,189.56,1,0.0,100.0
2022-02-06 01:00:00+07:00,188.81,190.43,1,0.0,100.0
2022-02-06 02:00:00+07:00,187.57,189.11,1,0.0,100.0
2022-02-06 03:00:00+07:00,186.78,188.48,1,0.0,100.0
2022-02-06 04:00:00+07:00,186.16,188.12,1,0.0,100.0
2022-02-06 05:00:00+07:00,185.43,187.88,1,0.0,100.0
2022-02-06 06:00:00+07:00,185.0,187.6,1,0.0,100.0
2022-02-06 07:00:00+07:00,186.49,188.14,1,0.0,100.0
2022-02-06 08:00:00+07:00,186.8,188.66,1,0.0,100.0
2022-02-06 09:00:00+07:00,188.52,189.81,1,0.0,100.0
2022-02-06 10:00:00+07:00,189.45,190.74,1,0.0,100.0
2022-02-06 11:00:00+07:00,190.46,191.72,1,0.0,100.0
2022-02-06 12:00:00+07:00,189.92,191.3,1,0.0,100.0
2022-02-06 13:00:00+07:00,189.83,191.17,1,0.0,100.0
2022-02-06 14:00:00+07:00,189.03,190.8,1,0.0,100.0
2022-02-06 15:00:00+07:00,190.05,191.31,1,0.0,100.0
2022-02-06 16:00:00+07:00,190.89,191.92,1,0.0,100.0
2022-02-06 17:00:00+07:00,187.01,187.84,1,0.0,100.0
2022-02-06 18:00:00+07:00,186.89,188.66,1,0.0,100.0
2022-02-06 19:00:00+07:00,187.22,188.59,1,0.0,100.0
2022-02-06 20:00:00+07:00,184.43,186.65,1,0.0,100.0
2022-02-06 21:00:00+07:00,182.17,184.59,1,0.0,100.0
2022-02-06 22:00:00+07:00,181.86,184.23,1,0.0,100.0
2022-02-06 23:00:00+07:00,184.63,186.13,1,0.0,100.0
2022-02-07 00:00:00+07:00,180.7,183.04,1,0.0,100.0
2022-02-07 01:00:00+07:00,181.94,184.18,1,0.0,100.0
2022-02-07 02:00:00+07:00,182.38,184.54,1,0.0,100.0
2022-02-07 03:00:00+07:00,186.0,187.34,1,0.0,100.0
2022-02-07 04:00:00+07:00,187.47,188.84,1,0.0,100.0
2022-02-07 05:00:00+07:00,186.72,187.95,1,0.0,100.0
2022-02-07 06:00:00+07:00,187.71,188.55,1,0.0,100.0
2022-02-07 07:00:00+07:00,188.6,189.81,1,0.0,100.0
2022-02-07 08:00:00+07:00,179.89,182.72,1,0.0,100.0
2022-02-07 09:00:00+07:00,182.6,184.9,1,0.0,100.0
2022-02-07 11:00:00+07:00,174.39,176.74,1,0.0,100.0
2022-02-07 12:00:00+07:00,179.94,180.64,1,0.0,100.0
2022-02-07 13:00:00+07:00,182.05,182.74,1,0.0,100.0
2022-02-07 14:00:00+07:00,183.2,183.77,1,0.0,100.0
2022-02-07 15:00:00+07:00,183.2,183.92,1,0.0,100.0
2022-02-07 16:00:00+07:00,183.2,183.98,1,0.0,100.0
2022-02-07 17:00:00+07:00,183.31,184.0,1,0.0,100.0
2022-02-07 18:00:00+07:00,181.81,182.9,1,0.0,100.0
2022-02-07 19:00:00+07:00,181.4,182.67,1,0.0,100.0
2022-02-07 20:00:00+07:00,181.4,182.3,1,0.0,100.0
2022-02-07 21:00:00+07:00,181.4,182.51,1,0.0,100.0
2022-02-07 22:00:00+07:00,181.4,182.32,1,0.0,100.0
2022-02-07 23:00:00+07:00,179.33,181.0,1,0.0,100.0
2022-02-08 00:00:00+07:00,179.96,181.08,1,0.0,100.0
2022-02-08 01:00:00+07:00,180.38,181.59,1,0.0,100.0
2022-02-08 02:00:00+07:00,178.38,180.54,1,0.0,100.0
2022-02-08 03:00:00+07:00,178.92,179.61,1,0.0,100.0
2022-02-08 04:00:00+07:00,178.83,179.95,1,0.0,100.0
2022-02-08 05:00:00+07:00,180.11,181.16,1,0.0,100.0
2022-02-08 06:00:00+07:00,179.88,180.95,1,0.0,100.0
2022-02-08 07:00:00+07:00,177.35,179.0,1,0.0,100.0
2022-02-08 08:00:00+07:00,181.73,182.39,1,0.0,100.0
2022-02-08 09:00:00+07:00,183.2,183.64,1,0.0,100.0
2022-02-08 10:00:00+07:00,184.08,184.48,1,0.0,100.0
2022-02-08 11:00:00+07:00,184.98,184.89,1,0.0,100.0
2022-02-08 12:00:00+07:00,185.0,185.17,1,0.0,100.0
2022-02-08 13:00:00+07:00,185.0,185.44,1,0.0,100.0
2022-02-08 14:00:00+07:00,185.0,185.37,1,0.0,100.0
2022-02-08 15:00:00+07:00,185.0,185.82,1,0.0,100.0
2022-02-08 16:00:00+07:00,185.0,185.69,1,0.0,100.0
2022-02-08 17:00:00+07:00,185.0,185.58,1,0.0,100.0
2022-02-08 18:00:00+07:00,183.32,184.25,1,0.0,100.0
2022-02-08 19:00:00+07:00,183.2,184.09,1,0.0,100.0
2022-02-08 20:00:00+07:00,183.12,183.6,1,0.0,100.0
2022-02-09 02:00:00+07:00,183.2,183.56,1,0.0,100.0
2022-02-09 03:00:00+07:00,183.97,184.5,1,0.0,100.0
2022-02-09 05:00:00+07:00,184.1,184.59,1,0.0,100.0
2022-02-09 06:00:00+07:00,183.96,184.53,1,0.0,100.0
2022-02-09 07:00:00+07:00,183.72,184.64,1,0.0,100.0
2022-02-09 08:00:00+07:00,185.0,185.16,1,0.0,100.0
2022-02-09 09:00:00+07:00,185.0,185.32,1,0.0,100.0
2022-02-09 10:00:00+07:00,185.28,185.92,1,0.0,100.0
2022-02-09 11:00:00+07:00,185.0,185.76,1,0.0,100.0
2022-02-09 12:00:00+07:00,185.0,185.85,1,0.0,100.0
2022-02-09 13:00:00+07:00,185.66,186.03,1,0.0,100.0
2022-02-09 15:00:00+07:00,185.0,185.63,1,0.0,100.0
2022-02-09 17:00:00+07:00,185.0,185.05,1,0.0,100.0
2022-02-09 18:00:00+07:00,183.55,184.24,1,0.0,100.0
2022-02-09 19:00:00+07:00,183.2,183.68,1,0.0,100.0
2022-02-09 21:00:00+07:00,181.7,182.96,1,0.0,100.0
2022-02-09 22:00:00+07:00,181.4,182.47,1,0.0,100.0
2022-02-09 23:00:00+07:00,181.4,182.29,1,0.0,100.0
2022-02-10 00:00:00+07:00,181.4,182.35,1,0.0,100.0
2022-02-10 01:00:00+07:00,181.36,182.27,1,0.0,100.0
2022-02-10 02:00:00+07:00,181.4,182.37,1,0.0,100.0
2022-02-10 03:00:00+07:00,181.4,182.6,1,0.0,100.0
2022-02-10 04:00:00+07:00,182.11,183.04,1,0.0,100.0
2022-02-10 05:00:00+07:00,183.2,183.43,1,0.0,100.0
2022-02-10 06:00:00+07:00,183.2,183.85,1,0.0,100.0
2022-02-10 07:00:00+07:00,183.2,183.74,1,0.0,100.0
