TimeStamp,PLANT LOAD,1-CTA.2M.1FC1101.PV,,,
5/16/2015 13:22,98.35249386,36.39042273,,,
5/16/2015 13:24,98.43332582,36.42033055,,,
5/16/2015 13:26,98.29805783,36.3702814,,,
5/16/2015 13:28,98.18734801,36.32931877,,,
5/16/2015 13:30,98.39450953,36.40596853,,,
5/16/2015 13:32,98.25570289,36.35461007,,,
5/16/2015 13:34,98.26409131,36.35771378,,,
5/16/2015 13:36,98.16158854,36.31978776,,,
5/16/2015 13:38,98.27930794,36.36334394,,,
5/16/2015 13:40,98.36761186,36.39601639,,,
5/16/2015 13:42,98.27796495,36.36284703,,,
5/16/2015 13:44,98.2390076,36.34843281,,,
5/16/2015 13:46,98.23610074,36.34735727,,,
5/16/2015 13:48,98.07529238,36.28785818,,,
5/16/2015 13:50,98.19253037,36.33123624,,,
5/16/2015 13:52,98.21933661,36.34115455,,,
5/16/2015 13:54,98.14205959,36.31256205,,,
5/16/2015 13:56,98.23560132,36.34717249,,,
5/16/2015 13:58,98.23424558,36.34667086,,,
5/16/2015 14:00,98.38397824,36.40207195,,,
5/16/2015 14:02,98.31100908,36.37507336,,,
5/16/2015 14:04,98.27292647,36.36098279,,,
5/16/2015 14:06,98.23528884,36.34705687,,,
5/16/2015 14:08,98.33293597,36.38318631,,,
5/16/2015 14:10,98.45198318,36.42723378,,,
5/16/2015 14:12,98.32805933,36.38138195,,,
5/16/2015 14:14,98.40004466,36.40801652,,,
5/16/2015 14:16,98.32587303,36.38057302,,,
5/16/2015 14:18,98.25885633,36.35577684,,,
5/16/2015 14:20,98.24963161,36.3523637,,,
5/16/2015 14:22,98.40271413,36.40900423,,,
5/16/2015 14:24,98.35264044,36.39047696,,,
5/16/2015 14:26,98.26617074,36.35848317,,,
5/16/2015 14:28,98.24198336,36.34953384,,,
5/16/2015 14:30,98.18639913,36.32896768,,,
5/16/2015 14:32,98.27367712,36.36126053,,,
5/16/2015 14:34,98.33937501,36.38556875,,,
5/16/2015 14:36,98.11369828,36.30206836,,,
5/16/2015 14:38,98.0523084,36.27935411,,,
5/16/2015 14:40,98.01227143,36.26454043,,,
5/16/2015 14:42,98.08204874,36.29035803,,,
5/16/2015 14:44,98.16366847,36.32055733,,,
5/16/2015 14:46,98.17418641,36.32444897,,,
5/16/2015 14:48,98.24281649,36.3498421,,,
5/16/2015 14:50,98.2164766,36.34009634,,,
5/16/2015 14:52,98.2985489,36.37046309,,,
5/16/2015 14:54,98.25793321,36.35543529,,,
5/16/2015 14:56,98.31996357,36.37838652,,,
5/16/2015 14:58,98.16835978,36.32229312,,,
5/16/2015 15:00,98.19849885,36.33344457,,,
5/16/2015 15:02,98.29023406,36.3673866,,,
5/16/2015 15:04,98.11614451,36.30297347,,,
5/16/2015 15:06,98.17233445,36.32376375,,,
5/16/2015 15:08,98.18396664,36.32806766,,,
5/16/2015 15:10,98.21161359,36.33829703,,,
5/16/2015 15:12,98.20237372,36.33487828,,,
5/16/2015 15:14,98.02006284,36.26742325,,,
5/16/2015 15:16,98.2423131,36.34965585,,,
5/16/2015 15:18,98.22996296,36.34508629,,,
5/16/2015 15:20,98.24928358,36.35223492,,,
5/16/2015 15:22,98.34814536,36.38881378,,,
5/16/2015 15:24,98.57268122,36.47189205,,,
5/16/2015 15:26,98.55659868,36.46594151,,,
5/16/2015 15:28,98.39968597,36.40788381,,,
5/16/2015 15:30,98.64090504,36.49713487,,,
5/16/2015 15:32,98.70844755,36.52212559,,,
5/16/2015 15:34,98.67383923,36.50932052,,,
5/16/2015 15:36,98.70496361,36.52083654,,,
5/16/2015 15:38,98.4351843,36.42101819,,,
5/16/2015 15:40,98.51884634,36.45197314,,,
5/16/2015 15:42,98.56497441,36.46904053,,,
5/16/2015 15:44,98.55798867,36.46645581,,,
5/16/2015 15:46,98.30421398,36.37255917,,,
5/16/2015 15:48,98.37474704,36.39865641,,,
5/16/2015 15:50,98.2442318,36.35036577,,,
5/16/2015 15:52,98.30173788,36.37164302,,,
5/16/2015 15:54,98.30196278,36.37172623,,,
5/16/2015 15:56,98.37639595,36.3992665,,,
5/16/2015 15:58,98.41986228,36.41534904,,,
5/16/2015 16:00,98.41341682,36.41296422,,,
5/16/2015 16:02,98.44752709,36.42558502,,,
5/16/2015 16:04,98.3661255,36.39546644,,,
5/16/2015 16:06,98.21650515,36.3401069,,,
5/16/2015 16:08,98.25551694,36.35454127,,,
5/16/2015 16:10,98.40018367,36.40806796,,,
5/16/2015 16:12,98.5823247,36.47546014,,,
5/16/2015 16:14,98.435553,36.42115461,,,
5/16/2015 16:16,98.45653697,36.42891868,,,
5/16/2015 16:18,98.53693392,36.45866555,,,
5/16/2015 16:20,98.58396495,36.47606703,,,
5/16/2015 16:22,98.59081456,36.47860139,,,
5/16/2015 16:24,98.86194077,36.57891808,,,
5/16/2015 16:26,98.8966832,36.59177278,,,
5/16/2015 16:28,98.88949936,36.58911476,,,
5/16/2015 16:30,99.00929455,36.63343898,,,
5/16/2015 16:32,98.88908345,36.58896088,,,
5/16/2015 16:34,98.95089912,36.61183267,,,
5/16/2015 16:36,98.81092142,36.56004093,,,
5/16/2015 16:38,98.7764571,36.54728913,,,
5/16/2015 16:40,98.89641894,36.59167501,,,
5/16/2015 16:42,98.93056446,36.60430885,,,
5/16/2015 16:44,98.87676216,36.584402,,,
5/16/2015 16:46,98.89205992,36.59006217,,,
5/16/2015 16:48,99.0040466,36.63149724,,,
5/16/2015 16:50,99.21537609,36.70968915,,,
5/16/2015 16:52,99.26917633,36.72959524,,,
5/16/2015 16:54,99.19530851,36.70226415,,,
5/16/2015 16:56,99.16251,36.6901287,,,
5/16/2015 16:58,99.15977663,36.68911735,,,
5/16/2015 17:00,99.11544707,36.67271542,,,
5/16/2015 17:02,99.0999245,36.66697206,,,
5/16/2015 17:04,99.08395606,36.66106374,,,
5/16/2015 17:06,98.99581274,36.62845071,,,
5/16/2015 17:08,99.02253095,36.63833645,,,
5/16/2015 17:10,98.95690726,36.61405568,,,
5/16/2015 17:12,98.90985616,36.59664678,,,
5/16/2015 17:14,98.97727421,36.62159146,,,
5/16/2015 17:16,99.09219673,36.66411279,,,
5/16/2015 17:18,99.07915627,36.65928782,,,
5/16/2015 17:20,99.0089809,36.63332293,,,
5/16/2015 17:22,98.9742167,36.62046018,,,
5/16/2015 17:24,99.07821978,36.65894132,,,
5/16/2015 17:26,98.96971854,36.61879586,,,
5/16/2015 17:28,98.94063629,36.60803543,,,
5/16/2015 17:30,98.90880442,36.59625764,,,
5/16/2015 17:32,98.86092808,36.57854339,,,
5/16/2015 17:34,98.82633489,36.56574391,,,
5/16/2015 17:36,99.01480384,36.63547742,,,
5/16/2015 17:38,99.10659229,36.66943915,,,
5/16/2015 17:40,99.06186415,36.65288974,,,
5/16/2015 17:42,99.21773838,36.7105632,,,
5/16/2015 17:44,99.21140902,36.70822134,,,
5/16/2015 17:46,99.21664532,36.71015877,,,
5/16/2015 17:48,99.04700698,36.64739258,,,
5/16/2015 17:50,98.98164533,36.62320877,,,
5/16/2015 17:52,99.04838101,36.64790098,,,
5/16/2015 17:54,99.19998389,36.70399404,,,
5/16/2015 17:56,99.31612096,36.74696476,,,
5/16/2015 17:58,99.28034999,36.7337295,,,
5/16/2015 18:00,99.12526501,36.67634805,,,
5/16/2015 18:02,99.17618001,36.69518661,,,
5/16/2015 18:04,99.22874151,36.71463436,,,
5/16/2015 18:06,99.01011655,36.63374312,,,
5/16/2015 18:08,99.17901647,36.6962361,,,
5/16/2015 18:10,99.1548178,36.68728258,,,
5/16/2015 18:12,99.20979513,36.7076242,,,
5/16/2015 18:14,99.26964125,36.72976726,,,
5/16/2015 18:16,99.26961773,36.72975856,,,
5/16/2015 18:18,99.31372154,36.74607697,,,
5/16/2015 18:20,99.21733579,36.71041424,,,
5/16/2015 18:22,99.26864328,36.72939802,,,
5/16/2015 18:24,99.43504621,36.7909671,,,
5/16/2015 18:26,99.3080537,36.74397987,,,
5/16/2015 18:28,99.27350933,36.73119845,,,
5/16/2015 18:30,99.2447565,36.72055991,,,
5/16/2015 18:32,99.08273836,36.66061319,,,
5/16/2015 18:34,99.09558201,36.66536534,,,
5/16/2015 18:36,99.01951586,36.63722087,,,
5/16/2015 18:38,98.79252546,36.55323442,,,
5/16/2015 18:40,98.68253612,36.51253837,,,
5/16/2015 18:42,98.95232603,36.61236063,,,
5/16/2015 18:44,98.77973584,36.54850226,,,
5/16/2015 18:46,98.73414746,36.53163456,,,
5/16/2015 18:48,98.68253126,36.51253657,,,
5/16/2015 18:50,98.74158488,36.5343864,,,
5/16/2015 18:52,98.76302451,36.54231907,,,
5/16/2015 18:54,98.68308478,36.51274137,,,
5/16/2015 18:56,98.69448188,36.5169583,,,
5/16/2015 18:58,98.78118331,36.54903782,,,
5/16/2015 19:00,98.72248707,36.52732022,,,
5/16/2015 19:02,98.91198405,36.5974341,,,
5/16/2015 19:04,98.82990582,36.56706515,,,
5/16/2015 19:06,98.6944935,36.51696259,,,
5/16/2015 19:08,98.77594683,36.54710033,,,
5/16/2015 19:10,98.89432284,36.59089945,,,
5/16/2015 19:12,98.92988441,36.60405723,,,
5/16/2015 19:14,98.9957943,36.62844389,,,
5/16/2015 19:16,98.89745823,36.59205954,,,
5/16/2015 19:18,98.98101393,36.62297515,,,
5/16/2015 19:20,98.9037027,36.59437,,,
5/16/2015 19:22,99.02895928,36.64071494,,,
5/16/2015 19:24,99.05270977,36.64950262,,,
5/16/2015 19:26,99.20254617,36.70494208,,,
5/16/2015 19:28,99.1910161,36.70067596,,,
5/16/2015 19:30,99.08698071,36.66218286,,,
5/16/2015 19:32,99.01988227,36.63735644,,,
5/16/2015 19:34,99.17610285,36.69515805,,,
5/16/2015 19:36,99.24190108,36.7195034,,,
5/16/2015 19:38,98.98224408,36.62343031,,,
5/16/2015 19:40,99.08745782,36.6623594,,,
5/16/2015 19:42,99.09458567,36.6649967,,,
5/16/2015 19:44,99.0668165,36.6547221,,,
5/16/2015 19:46,98.9993118,36.62974537,,,
5/16/2015 19:48,99.04981304,36.64843082,,,
5/16/2015 19:50,99.03616723,36.64338187,,,
5/16/2015 19:52,98.8887151,36.58882459,,,
5/16/2015 19:54,98.72532169,36.52836903,,,
5/16/2015 19:56,98.83995365,36.57078285,,,
5/16/2015 19:58,98.76277135,36.5422254,,,
5/16/2015 20:00,98.79530342,36.55426227,,,
5/16/2015 20:02,98.76879396,36.54445377,,,
5/16/2015 20:04,98.79907472,36.55565765,,,
5/16/2015 20:06,98.75633749,36.53984487,,,
5/16/2015 20:08,98.82741174,36.56614235,,,
5/16/2015 20:10,98.71693361,36.52526544,,,
5/16/2015 20:12,98.92132866,36.60089161,,,
5/16/2015 20:14,99.08419041,36.66115045,,,
5/16/2015 20:16,99.13766285,36.68093525,,,
5/16/2015 20:18,99.09344776,36.66457567,,,
5/16/2015 20:20,99.02503807,36.63926409,,,
5/16/2015 20:22,99.09761295,36.66611679,,,
5/16/2015 20:24,99.10870124,36.67021946,,,
5/16/2015 20:26,98.97942286,36.62238646,,,
5/16/2015 20:28,99.01802992,36.63667107,,,
5/16/2015 20:30,99.08332485,36.6608302,,,
5/16/2015 20:32,99.20563841,36.70608621,,,
5/16/2015 20:34,99.4185678,36.78487009,,,
5/16/2015 20:36,99.25942811,36.7259884,,,
5/16/2015 20:38,99.42269925,36.78639872,,,
5/16/2015 20:40,99.20404158,36.70549539,,,
5/16/2015 20:42,99.29368878,36.73866485,,,
5/16/2015 20:44,99.24583174,36.72095774,,,
5/16/2015 20:46,99.49887085,36.81458221,,,
5/16/2015 20:48,99.3295113,36.75191918,,,
5/16/2015 20:50,99.43150849,36.78965814,,,
5/16/2015 20:52,99.74176475,36.90445296,,,
5/16/2015 20:54,99.6338318,36.86451777,,,
5/16/2015 20:56,99.69503959,36.88716465,,,
5/16/2015 20:58,99.74958766,36.90734743,,,
5/16/2015 21:00,99.64157298,36.867382,,,
5/16/2015 21:02,99.58918381,36.84799801,,,
5/16/2015 21:04,99.66782536,36.87709538,,,
5/16/2015 21:06,99.5617738,36.83785631,,,
5/16/2015 21:08,99.64028693,36.86690616,,,
5/16/2015 21:10,99.61328907,36.85691696,,,
5/16/2015 21:12,99.46054989,36.80040346,,,
5/16/2015 21:14,99.49120789,36.81174692,,,
5/16/2015 21:16,99.77023171,36.91498573,,,
5/16/2015 21:18,99.71785316,36.89560567,,,
5/16/2015 21:20,99.66839897,36.87730762,,,
5/16/2015 21:22,99.79169969,36.92292889,,,
5/16/2015 21:24,99.51757746,36.82150366,,,
5/16/2015 21:26,99.6862497,36.88391239,,,
5/16/2015 21:28,99.54177049,36.83045508,,,
5/16/2015 21:30,99.59104178,36.84868546,,,
5/16/2015 21:32,99.65390854,36.87194616,,,
5/16/2015 21:34,99.59281437,36.84934132,,,
5/16/2015 21:36,99.56486623,36.8390005,,,
5/16/2015 21:38,99.51211817,36.81948372,,,
5/16/2015 21:40,99.51270314,36.81970016,,,
5/16/2015 21:42,99.42672908,36.78788976,,,
5/16/2015 21:44,99.44288952,36.79386912,,,
5/16/2015 21:46,99.52574045,36.82452397,,,
5/16/2015 21:48,99.76781453,36.91409137,,,
5/16/2015 21:50,99.57365684,36.84225303,,,
5/16/2015 21:52,99.50040488,36.81514981,,,
5/16/2015 21:54,99.61136484,36.85620499,,,
5/16/2015 21:56,99.638322,36.86617914,,,
5/16/2015 21:58,99.5188757,36.82198401,,,
5/16/2015 22:00,99.46176,36.8008512,,,
5/16/2015 22:02,99.56395076,36.83866178,,,
5/16/2015 22:04,99.6434228,36.86806643,,,
5/16/2015 22:06,99.61961101,36.85925608,,,
5/16/2015 22:08,99.63526272,36.86504721,,,
5/16/2015 22:10,99.61553987,36.85774975,,,
5/16/2015 22:12,99.82750299,36.9361761,,,
5/16/2015 22:14,99.71723154,36.89537567,,,
5/16/2015 22:16,99.6812388,36.88205835,,,
5/16/2015 22:18,99.77838212,36.91800138,,,
5/16/2015 22:20,99.77520613,36.91682627,,,
5/16/2015 22:22,99.52528125,36.82435406,,,
5/16/2015 22:24,99.52708841,36.82502271,,,
5/16/2015 22:26,99.76361879,36.91253895,,,
5/16/2015 22:28,99.6476306,36.86962332,,,
5/16/2015 22:30,99.52762965,36.82522297,,,
5/16/2015 22:32,99.39636581,36.77665535,,,
5/16/2015 22:34,99.49760671,36.81411448,,,
5/16/2015 22:36,99.57826495,36.84395803,,,
5/16/2015 22:38,99.60263698,36.85297568,,,
5/16/2015 22:40,99.55271316,36.83450387,,,
5/16/2015 22:42,99.52114374,36.82282318,,,
5/16/2015 22:44,99.59208362,36.84907094,,,
5/16/2015 22:46,99.48586562,36.80977028,,,
5/16/2015 22:48,99.44540944,36.79480149,,,
5/16/2015 22:50,99.417103,36.78432811,,,
5/16/2015 22:52,99.39256389,36.77524864,,,
5/16/2015 22:54,99.4588862,36.7997879,,,
5/16/2015 22:56,99.40891016,36.78129676,,,
5/16/2015 22:58,99.169144,36.69258328,,,
5/16/2015 23:00,99.26765027,36.7290306,,,
5/16/2015 23:02,99.33659272,36.75453931,,,
5/16/2015 23:04,99.32999906,36.75209965,,,
5/16/2015 23:06,99.30885271,36.7442755,,,
5/16/2015 23:08,99.06969848,36.65578844,,,
5/16/2015 23:10,98.91951987,36.60022235,,,
5/16/2015 23:12,99.15908118,36.68886004,,,
5/16/2015 23:14,99.27703763,36.73250392,,,
5/16/2015 23:16,99.28549136,36.7356318,,,
5/16/2015 23:18,99.23004147,36.71511534,,,
5/16/2015 23:20,99.43325366,36.79030385,,,
5/16/2015 23:22,99.38202231,36.77134825,,,
5/16/2015 23:24,99.53570261,36.82820997,,,
5/16/2015 23:26,99.44214642,36.79359417,,,
5/16/2015 23:28,99.50628158,36.81732418,,,
5/16/2015 23:30,99.72757954,36.89920443,,,
5/16/2015 23:32,99.60913945,36.8553816,,,
5/16/2015 23:34,99.61341602,36.85696393,,,
5/16/2015 23:36,99.66032231,36.87431926,,,
5/16/2015 23:38,99.51868538,36.82191359,,,
5/16/2015 23:40,99.55807748,36.83648867,,,
5/16/2015 23:42,99.29639691,36.73966686,,,
5/16/2015 23:44,99.29922678,36.74071391,,,
5/16/2015 23:46,99.34906745,36.75915495,,,
5/16/2015 23:48,99.27203921,36.73065451,,,
5/16/2015 23:50,99.10576549,36.66913323,,,
5/16/2015 23:52,98.85117874,36.57493613,,,
5/16/2015 23:54,99.10287799,36.66806486,,,
5/16/2015 23:56,99.12021516,36.67447961,,,
5/16/2015 23:58,99.16105773,36.68959136,,,
5/17/2015 0:00,99.05860058,36.65168221,,,
5/17/2015 0:02,99.10912279,36.67037543,,,
5/17/2015 0:04,99.22184623,36.71208311,,,
5/17/2015 0:06,99.08115091,36.66002584,,,
5/17/2015 0:08,99.10384496,36.66842263,,,
5/17/2015 0:10,99.02793155,36.64033467,,,
5/17/2015 0:12,99.06267223,36.65318873,,,
5/17/2015 0:14,99.03498371,36.64294397,,,
5/17/2015 0:16,99.21587658,36.70987434,,,
5/17/2015 0:18,99.14602288,36.68402847,,,
5/17/2015 0:20,99.04805954,36.64778203,,,
5/17/2015 0:22,99.18463565,36.69831519,,,
5/17/2015 0:24,99.2117943,36.70836389,,,
5/17/2015 0:26,99.10692157,36.66956098,,,
5/17/2015 0:28,98.86794162,36.5811384,,,
5/17/2015 0:30,98.97030242,36.61901189,,,
5/17/2015 0:32,99.08312207,36.66075517,,,
5/17/2015 0:34,99.08073469,36.65987183,,,
5/17/2015 0:36,99.15536404,36.68748469,,,
5/17/2015 0:38,99.166937,36.69176669,,,
5/17/2015 0:40,99.24099951,36.71916982,,,
5/17/2015 0:42,99.1864318,36.69897977,,,
5/17/2015 0:44,99.17532046,36.69486857,,,
5/17/2015 0:46,99.02956858,36.64094038,,,
5/17/2015 0:48,98.98045616,36.62276878,,,
5/17/2015 0:50,98.98816066,36.62561944,,,
5/17/2015 0:52,98.81516161,36.56160979,,,
5/17/2015 0:54,98.68820233,36.51463486,,,
5/17/2015 0:56,98.86409462,36.57971501,,,
5/17/2015 0:58,98.8576866,36.57734404,,,
5/17/2015 1:00,98.80174241,36.55664469,,,
5/17/2015 1:02,98.65953925,36.50402952,,,
5/17/2015 1:04,98.70228691,36.51984616,,,
5/17/2015 1:06,98.69326678,36.51650871,,,
5/17/2015 1:08,98.77569077,36.54700559,,,
5/17/2015 1:10,98.54646395,36.46219166,,,
5/17/2015 1:12,98.8063235,36.55833969,,,
5/17/2015 1:14,98.80604009,36.55823483,,,
5/17/2015 1:16,98.67927527,36.51133185,,,
5/17/2015 1:18,98.63772679,36.49595891,,,
5/17/2015 1:20,98.62863317,36.49259427,,,
5/17/2015 1:22,98.72046393,36.52657165,,,
5/17/2015 1:24,98.68550881,36.51363826,,,
5/17/2015 1:26,98.8734254,36.5831674,,,
5/17/2015 1:28,98.71565872,36.52479373,,,
5/17/2015 1:30,98.74340611,36.53506026,,,
5/17/2015 1:32,98.62542623,36.49140771,,,
5/17/2015 1:34,98.73587939,36.53227537,,,
5/17/2015 1:36,98.73039338,36.53024555,,,
5/17/2015 1:38,98.66611984,36.50646434,,,
5/17/2015 1:40,98.62196643,36.49012758,,,
5/17/2015 1:42,98.66225589,36.50503468,,,
5/17/2015 1:44,98.74842958,36.53691895,,,
5/17/2015 1:46,98.88925197,36.58902323,,,
5/17/2015 1:48,98.8506164,36.57472807,,,
5/17/2015 1:50,98.98646906,36.62499355,,,
5/17/2015 1:52,99.05955832,36.65203658,,,
5/17/2015 1:54,98.98201609,36.62334595,,,
5/17/2015 1:56,98.92755854,36.60319666,,,
5/17/2015 1:58,99.0616646,36.6528159,,,
5/17/2015 2:00,98.94650635,36.61020735,,,
5/17/2015 2:02,98.98338347,36.62385188,,,
5/17/2015 2:04,98.99958839,36.6298477,,,
5/17/2015 2:06,99.02977767,36.64101774,,,
5/17/2015 2:08,98.92542636,36.60240775,,,
5/17/2015 2:10,99.0969125,36.66585763,,,
5/17/2015 2:12,98.96251862,36.61613189,,,
5/17/2015 2:14,99.01104461,36.63408651,,,
5/17/2015 2:16,99.00407891,36.6315092,,,
5/17/2015 2:18,99.00594323,36.632199,,,
5/17/2015 2:20,99.16730664,36.69190346,,,
5/17/2015 2:22,99.06690371,36.65475437,,,
5/17/2015 2:24,98.96837057,36.61829711,,,
5/17/2015 2:26,98.8325475,36.56804257,,,
5/17/2015 2:28,98.92888633,36.60368794,,,
5/17/2015 2:30,99.08643808,36.66198209,,,
5/17/2015 2:32,98.96744044,36.61795296,,,
5/17/2015 2:34,99.05183905,36.64918045,,,
5/17/2015 2:36,99.00173866,36.6306433,,,
5/17/2015 2:38,98.92133314,36.60089326,,,
5/17/2015 2:40,98.90861248,36.59618662,,,
5/17/2015 2:42,98.90979151,36.59662286,,,
5/17/2015 2:44,98.96087829,36.61552497,,,
5/17/2015 2:46,99.05022205,36.64858216,,,
5/17/2015 2:48,98.94540775,36.60980087,,,
5/17/2015 2:50,98.85857679,36.57767341,,,
5/17/2015 2:52,98.93026394,36.60419766,,,
5/17/2015 2:54,98.89127728,36.58977259,,,
5/17/2015 2:56,98.71104671,36.52308728,,,
5/17/2015 2:58,98.843569,36.57212053,,,
5/17/2015 3:00,98.96389216,36.6166401,,,
5/17/2015 3:02,98.79268813,36.55329461,,,
5/17/2015 3:04,98.80649196,36.55840202,,,
5/17/2015 3:06,98.94954059,36.61133002,,,
5/17/2015 3:08,98.81137664,36.56020936,,,
5/17/2015 3:10,98.87825349,36.58495379,,,
5/17/2015 3:12,98.7737565,36.54628991,,,
5/17/2015 3:14,98.8594311,36.57798951,,,
5/17/2015 3:16,98.93187615,36.60479418,,,
5/17/2015 3:18,98.80165696,36.55661307,,,
5/17/2015 3:20,98.91491415,36.59851823,,,
5/17/2015 3:22,99.00850843,36.63314812,,,
5/17/2015 3:24,98.99067488,36.6265497,,,
5/17/2015 3:26,98.88493838,36.5874272,,,
5/17/2015 3:28,98.96118637,36.61563896,,,
5/17/2015 3:30,99.1752976,36.69486011,,,
5/17/2015 3:32,98.96016314,36.61526036,,,
5/17/2015 3:34,99.01812823,36.63670745,,,
5/17/2015 3:36,99.04099224,36.64516713,,,
5/17/2015 3:38,98.92722544,36.60307341,,,
5/17/2015 3:40,99.01725317,36.63638367,,,
5/17/2015 3:42,99.145908,36.68398596,,,
5/17/2015 3:44,99.0304804,36.64127775,,,
5/17/2015 3:46,99.08105195,36.65998922,,,
5/17/2015 3:48,98.92698202,36.60298335,,,
5/17/2015 3:50,98.75477292,36.53926598,,,
5/17/2015 3:52,98.89451301,36.59096981,,,
5/17/2015 3:54,98.95846114,36.61463062,,,
5/17/2015 3:56,98.87328738,36.58311633,,,
5/17/2015 3:58,98.83394826,36.56856086,,,
5/17/2015 4:00,99.09947998,36.66680759,,,
5/17/2015 4:02,98.96219679,36.61601281,,,
5/17/2015 4:04,98.87247446,36.58281555,,,
5/17/2015 4:06,98.96831329,36.61827592,,,
5/17/2015 4:08,99.00354791,36.63131273,,,
5/17/2015 4:10,99.03512156,36.64299498,,,
5/17/2015 4:12,98.94325377,36.60900389,,,
5/17/2015 4:14,98.93544493,36.60611462,,,
5/17/2015 4:16,98.90714453,36.59564348,,,
5/17/2015 4:18,98.8618937,36.57890067,,,
5/17/2015 4:20,98.91698996,36.59928629,,,
5/17/2015 4:22,98.84469276,36.57253632,,,
5/17/2015 4:24,98.75312702,36.538657,,,
5/17/2015 4:26,98.86586211,36.58036898,,,
5/17/2015 4:28,99.06273095,36.65321045,,,
5/17/2015 4:30,99.1116387,36.67130632,,,
5/17/2015 4:32,98.99973403,36.62990159,,,
5/17/2015 4:34,99.10338038,36.66825074,,,
5/17/2015 4:36,99.07666992,36.65836787,,,
5/17/2015 4:38,99.22275114,36.71241792,,,
5/17/2015 4:40,99.24108253,36.71920054,,,
5/17/2015 4:42,99.26924647,36.7296212,,,
5/17/2015 4:44,99.23346416,36.71638174,,,
5/17/2015 4:46,99.30355017,36.74231356,,,
5/17/2015 4:48,99.12070493,36.67466082,,,
5/17/2015 4:50,99.09261675,36.6642682,,,
5/17/2015 4:52,99.35558311,36.76156575,,,
5/17/2015 4:54,99.36180006,36.76386602,,,
5/17/2015 4:56,99.44303729,36.7939238,,,
5/17/2015 4:58,99.13728454,36.68079528,,,
5/17/2015 5:00,98.92018884,36.60046987,,,
5/17/2015 5:02,98.80652679,36.55841491,,,
5/17/2015 5:04,98.76250114,36.54212542,,,
5/17/2015 5:06,98.80783236,36.55889797,,,
5/17/2015 5:08,98.61672032,36.48818652,,,
5/17/2015 5:10,98.74600921,36.53602341,,,
5/17/2015 5:12,98.57716337,36.47355045,,,
5/17/2015 5:14,98.74740819,36.53654103,,,
5/17/2015 5:16,98.6006961,36.48225756,,,
5/17/2015 5:18,98.71450641,36.52436737,,,
5/17/2015 5:20,98.54931108,36.4632451,,,
5/17/2015 5:22,98.6147219,36.4874471,,,
5/17/2015 5:24,98.58991272,36.47826771,,,
5/17/2015 5:26,98.72691792,36.52895963,,,
5/17/2015 5:28,98.77062264,36.54513038,,,
5/17/2015 5:30,98.77467945,36.5466314,,,
5/17/2015 5:32,98.78706988,36.55121586,,,
5/17/2015 5:34,98.66085495,36.50451633,,,
5/17/2015 5:36,98.66458959,36.50589815,,,
5/17/2015 5:38,98.817188,36.56235956,,,
5/17/2015 5:40,98.83549049,36.56913148,,,
5/17/2015 5:42,98.80226359,36.55683753,,,
5/17/2015 5:44,98.86326921,36.57940961,,,
5/17/2015 5:46,98.88065267,36.58584149,,,
5/17/2015 5:48,98.87551646,36.58394109,,,
5/17/2015 5:50,98.93642886,36.60647868,,,
5/17/2015 5:52,98.86506834,36.58007528,,,
5/17/2015 5:54,99.07143386,36.65643053,,,
5/17/2015 5:56,99.10288793,36.66806854,,,
5/17/2015 5:58,99.17907723,36.69625858,,,
5/17/2015 6:00,98.96069791,36.61545823,,,
5/17/2015 6:02,99.1106061,36.67092426,,,
5/17/2015 6:04,99.17715907,36.69554886,,,
5/17/2015 6:06,98.87089927,36.58223273,,,
5/17/2015 6:08,98.99192159,36.62701099,,,
5/17/2015 6:10,99.11156769,36.67128004,,,
5/17/2015 6:12,98.99347597,36.62758611,,,
5/17/2015 6:14,99.13856876,36.68127044,,,
5/17/2015 6:16,99.00943104,36.63348948,,,
5/17/2015 6:18,99.0625047,36.65312674,,,
5/17/2015 6:20,99.14645961,36.68419006,,,
5/17/2015 6:22,99.09689353,36.66585061,,,
5/17/2015 6:24,99.11294248,36.67178872,,,
5/17/2015 6:26,99.09078412,36.66359012,,,
5/17/2015 6:28,99.10320327,36.66818521,,,
5/17/2015 6:30,99.07884183,36.65917148,,,
5/17/2015 6:32,98.95203917,36.61225449,,,
5/17/2015 6:34,98.8938905,36.59073949,,,
5/17/2015 6:36,99.08396704,36.66106781,,,
5/17/2015 6:38,99.13399065,36.67957654,,,
5/17/2015 6:40,99.28730752,36.73630378,,,
5/17/2015 6:42,99.26329922,36.72742071,,,
5/17/2015 6:44,99.28939748,36.73707707,,,
5/17/2015 6:46,99.2975089,36.74007829,,,
5/17/2015 6:48,99.04843504,36.64792097,,,
5/17/2015 6:50,99.16998354,36.69289391,,,
5/17/2015 6:52,99.30462924,36.74271282,,,
5/17/2015 6:54,99.18927936,36.70003336,,,
5/17/2015 6:56,99.25268089,36.72349193,,,
5/17/2015 6:58,99.29845037,36.74042664,,,
5/17/2015 7:00,99.18857963,36.69977446,,,
5/17/2015 7:02,99.15812733,36.68850711,,,
5/17/2015 7:04,99.08810114,36.66259742,,,
5/17/2015 7:06,99.28324055,36.734799,,,
5/17/2015 7:08,99.06179415,36.65286384,,,
5/17/2015 7:10,98.88444948,36.58724631,,,
5/17/2015 7:12,98.79986006,36.55594822,,,
5/17/2015 7:14,98.92921195,36.60380842,,,
