TimeStamp,786PI521,786PI522
5/2/2020 3:40,28.90000153,32.89961243
5/2/2020 3:45,28.90000153,32.89999771
5/2/2020 3:50,28.90000153,32.89999771
5/2/2020 3:55,28.90000153,32.89999771
5/2/2020 4:00,28.90000153,32.80000305
5/2/2020 4:05,28.90000153,32.80000305
5/2/2020 4:10,28.90000153,32.80000305
5/2/2020 4:15,28.90000153,32.89999771
5/2/2020 4:20,28.90000153,32.89999771
5/2/2020 4:25,28.90000153,32.89995193
5/2/2020 4:30,28.90000153,32.80000305
5/2/2020 4:35,29,32.89999771
5/2/2020 4:40,29,32.89999771
5/2/2020 4:45,29,32.89999771
5/2/2020 4:50,28.90000153,32.89999771
5/2/2020 4:55,28.90058708,32.89999771
5/2/2020 5:00,28.90000153,32.80000305
5/2/2020 5:05,28.90000153,32.80000305
5/2/2020 5:10,28.90000153,32.80000305
5/2/2020 5:15,28.98751831,32.89999771
5/2/2020 5:20,29,32.89999771
5/2/2020 5:25,29,32.89999771
5/2/2020 5:30,29,32.89999771
5/2/2020 5:35,29,32.90000153
5/2/2020 5:40,28.90000153,32.90000153
5/2/2020 5:45,28.90000153,32.90000153
5/2/2020 5:50,28.90000153,32.90000153
5/2/2020 5:55,28.89999962,32.90000153
5/2/2020 6:00,28.89999962,32.90000153
5/2/2020 6:05,28.89999962,32.90000153
5/2/2020 6:10,28.89999962,32.99995422
5/2/2020 6:15,28.90117264,33
5/2/2020 6:20,28.90000153,33
5/2/2020 6:25,29,33
5/2/2020 6:30,28.90000153,32.90000153
5/2/2020 6:35,28.90000153,32.89999771
5/2/2020 6:40,28.89999962,32.89999771
5/2/2020 6:45,28.89999962,32.89999771
5/2/2020 6:50,28.90000153,32.89999771
5/2/2020 6:55,29,32.89999771
5/2/2020 7:00,29.10000038,33
5/2/2020 7:05,29.10000038,33
5/2/2020 7:10,29.10000038,33.09999847
5/2/2020 7:15,29.00000191,33.00000381
5/2/2020 7:20,29.00000191,33.00000381
5/2/2020 7:25,28.90000153,33.00000381
5/2/2020 7:30,29,33.00000381
5/2/2020 7:35,29,33.00000381
5/2/2020 7:40,28.90000153,33.00000381
5/2/2020 7:45,28.90000153,33.00000381
5/2/2020 7:50,28.99998283,33.00000381
5/2/2020 7:55,29,33.00000381
5/2/2020 8:00,28.90000153,33.00000381
5/2/2020 8:05,28.90000153,33.00000381
5/2/2020 8:10,28.90000153,33
5/2/2020 8:15,29,32.90000153
5/2/2020 8:20,28.90000153,33
5/2/2020 8:25,28.90000153,33
5/2/2020 8:30,28.90000153,33
5/2/2020 8:35,29,33
5/2/2020 8:40,29,33
5/2/2020 8:45,28.99999809,33
5/2/2020 8:50,28.90468788,33
5/2/2020 8:55,28.90000153,32.9054718
5/2/2020 9:00,28.90000153,32.90000153
5/2/2020 9:05,28.90000153,32.90000153
5/2/2020 9:10,28.90000153,32.90000153
5/2/2020 9:15,28.99765778,32.90000153
5/2/2020 9:20,28.90000153,32.90000153
5/2/2020 9:25,28.90000153,32.89999771
5/2/2020 9:30,28.90000153,32.89999771
5/2/2020 9:35,28.9000473,32.89999771
5/2/2020 9:40,28.90000153,32.89999771
5/2/2020 9:45,28.90000153,32.89999771
5/2/2020 9:50,28.90000153,32.89999771
5/2/2020 9:55,28.90000153,32.80000305
5/2/2020 10:00,28.90000153,32.8125
5/2/2020 10:05,28.83828163,32.80000305
5/2/2020 10:10,28.80000114,32.80000305
5/2/2020 10:15,28.80000114,32.70000076
5/2/2020 10:20,28.80000114,32.70000076
5/2/2020 10:25,28.89999962,32.79999924
5/2/2020 10:30,28.89999962,32.79999924
5/2/2020 10:35,28.89999962,32.79999924
5/2/2020 10:40,28.89999962,32.79999924
5/2/2020 10:45,28.89999962,32.79999924
5/2/2020 10:50,28.80000114,32.70000076
5/2/2020 10:55,28.70000076,32.70000076
5/2/2020 11:00,28.70000076,32.79843903
5/2/2020 11:05,28.79999924,32.70038986
5/2/2020 11:10,28.79999924,32.79999924
5/2/2020 11:15,28.89999962,32.79999924
5/2/2020 11:20,28.89999962,32.79999924
5/2/2020 11:25,28.89999962,32.79999924
5/2/2020 11:30,28.80000114,32.70000839
5/2/2020 11:35,28.80000114,32.70000076
5/2/2020 11:40,28.80000114,32.70000076
5/2/2020 11:45,28.80000114,32.70000076
5/2/2020 11:50,28.80000114,32.70000076
